,artist_name,album_name,song_name,popularity,track_id,track_explicit
434,Neil Diamond,His 12 Greatest Hits,Cracklin' Rosie - Single Version,16,5buvVEvRZRkMNz3wn0EvFO,False
435,Neil Diamond,Hot August Night II,Cracklin' Rosie - Live,16,6lzKoaF3pvaeDY1VVef9kH,False
436,Neil Diamond,Live In America,Cracklin' Rosie - Live At Great Western Forum / 1993,13,3TokzRMvUYD1McFS2AbOlK,False
437,Neil Diamond,20th Century Masters: The Millennium Collection: Best of Neil Diamond,Cracklin' Rosie - Single Version,9,3xSrtcypDLIVkepZITwim8,False
438,Neil Diamond,Hot August Night / NYC (Live From Madison Square Garden),Cracklin' Rosie - Live At Madison Square Garden / 2008,12,0fZkt2BSqeFD11YFaF45o5,False
439,The Partridge Family,Partridge Family Album,I Think I Love You,54,22vqiTM3mI3r4P1P2N4qUi,False
440,The Partridge Family,Come On Get Happy! The Very Best Of The Partridge Family,I Think I Love You,41,2hb6LFp0TwBjkhf37od4G3,False
441,Tony Orlando & Dawn,The Definitive Collection,Knock Three Times,47,6gvfXd7pEUSPuNEMWwOJUH,False
442,Tony Orlando & Dawn,Platinum & Gold Collection,Knock Three Times,14,4AcRoaLk0eU5Lsfysn4nlz,False
443,The Osmonds,20th Century Masters: The Millennium Collection: Best of The Osmonds,One Bad Apple,18,1BphrvqrOj0y8C0umSSrCP,False
444,The Osmonds,Osmondmania!,One Bad Apple,6,40tpKp3AMxvpBRYOp5KawW,False
445,The Osmonds,50th Anniversary Reunited In Las Vegas (Live),One Bad Apple / Double Lovin' - Live,3,5LlLUpAzPM0L0206pESoVh,False
446,The Osmonds,"Live In Las Vegas (Live At The Orleans Showroom / Las Vegas, NV / 2008)",One Bad Apple Don't Spoil the Whole Bunch / Double Lovin' - Live,3,2Z9OtQfgpKJ7cKkh4nGFf1,False
447,The Osmonds,Live By Request,70s Medley: Yesterday / September / Take a Chance On Me / Crocodile Rock / That's the Way (I Like It) / Superstition / Too Much Heaven / Tragedy / ABC / I Want You Back / One Bad Apple / Bohemian Rhapsody - Live,3,1hMrraWyub5tLZTHGifA5K,False
448,Janis Joplin,Pearl (Legacy Edition),Me and Bobby McGee,70,1IqFh00G2kvvMm8pRMpehA,False
449,Janis Joplin,The Pearl Sessions,Me and Bobby McGee,38,6rtIf2peTj5KMl7o6G0ldg,False
450,Janis Joplin,Janis: Little Girl Blue (Original Motion Picture Soundtrack),Me and Bobby McGee,28,42zGj5bjeSI5KqRIlZPQ2j,False
451,Janis Joplin,Janis Joplin's Greatest Hits,Me and Bobby McGee,28,28VuJueWxC1JlIAUvmMkMi,False
452,Janis Joplin,Pearl (Legacy Edition),Me and Bobby McGee - Demo Version,30,24wUUPqDonEJryKo1NclJo,False
453,The Rolling Stones,Sticky Fingers (Remastered),Brown Sugar - 2009 Mix,69,61UuPxxYUvacEH6SHIK3sU,False
454,The Rolling Stones,Hot Rocks (1964-1971),Brown Sugar,50,34K7nU8EWQIRI93RfqhdRJ,False
455,The Rolling Stones,Made In The Shade,Brown Sugar - 2005 Digital Remaster,43,7bdBuquSmLkOR81YMSuRV5,False
456,The Rolling Stones,Sticky Fingers (Deluxe),Brown Sugar,46,5XXw0UOmMFf919EXBB6hfI,False
457,The Rolling Stones,Sticky Fingers (Deluxe),Brown Sugar - 2009 Mix,33,1ibeJPfM8Q3LccjV6oI6S1,False
458,The Rolling Stones,Sticky Fingers (Super Deluxe),Brown Sugar - 2009 Mix,31,32hWC0QvDyf4kcxutOIGuj,False
459,The Rolling Stones,Singles 1968-1971,Brown Sugar - (Original Single Stereo Version),27,7ww5N3s0sFmUKF7573BW7x,False
460,The Rolling Stones,A Bigger Bang (Live),Brown Sugar - Live,33,26MGQq2uoqVgbXYTEIzsbT,False
461,Paul Revere & The Raiders,Indian Reservation,Indian Reservation (The Lament of the Cherokee Reservation Indian),47,3mDOHVY9MWZOTODSNF5GBj,False
462,Paul Revere & The Raiders,The Essential Paul Revere & The Raiders,Indian Reservation (The Lament of the Cherokee Reservation Indian),14,7ISubfUULE1RbUcf4ON3tA,False
463,Paul Revere & The Raiders,Good Thing: The Best of Paul Revere & The Raiders,Indian Reservation (The Lament of the Cherokee Reservation Indian),3,2Qq9tvcZseyF5mrR4jgUV3,False
464,Paul Revere & The Raiders,The Complete Columbia Singles,Indian Reservation (The Lament of the Cherokee Reservation Indian),2,1JdJC4LGjqhZk3L2iwGSJj,False
465,Paul Revere & The Raiders,The Legend Of Paul Revere,Indian Reservation (The Lament of the Cherokee Reservation Indian),0,1zEFR85U3Z1vr4GpEyPwob,False
466,Donny Osmond,"To You With Love, Donny",Go Away Little Girl,39,6SvOdNsEfi7EDB0oFtH3YG,False
467,Donny Osmond,20th Century Masters: The Millennium Collection: Best of Donny Osmond,Go Away Little Girl,21,4kjOWauuYptQVSnuac4dsr,False
468,Donny Osmond,The Definitive Collection,Go Away Little Girl,15,4Z119c1lpzquvO3sB5jb0D,False
469,Cher,"Gypsys, Tramps & Thieves","Gypsys, Tramps & Thieves",56,6fsSZbNL7XP9gf1kJ2l155,False
470,Cher,Half Breed,"Gypsys, Tramps & Thieves",28,2Bh4Ty1RSKOWCS2nYvhiKx,False
471,Sonny & Cher,Greatest Hits: Sonny & Cher,"Gypsys, Tramps & Thieves",24,5oJR1S04bNuOVvaj4ybHqM,False
472,Cher,Essential Collection: Cher,"Gypsys, Tramps & Thieves",20,5MuS4AgkzzTKmAfq4hs6yb,False
473,Cher,If I Could Turn Back Time: Cher's Greatest Hits,"Gypsys, Tramps & Thieves",18,01newx64Ek4A8GSPk0OO0h,False
474,Cher,Greatest Hits,"Gypsys, Tramps & Thieves",13,5vbZkRzJ7tqZ5jLTKd5IYh,False
475,Cher,All I Ever Need - The Kapp/MCA Anthology,"Gypsys, Tramps & Thieves",13,3En5tmTK47TLzyGiJvfYeR,False
476,Cher,The Way Of Love: The Cher Collection,"Gypsys, Tramps & Thieves",10,4ax3Ql61T5HBKX9yULsyJh,False
477,Melanie,Beautiful People: The Greatest Hits of Melanie,Brand New Key,51,3tm6LVXZJg0lG4hQm5ytrT,False
478,Melanie,Gather Me,Brand New Key,48,7da5B9d2oVV16YSzXVxmrR,False
479,Melanie,"Brand New Key ""The Rollerskate Song""",Brand New Key (The Rollerskate Song) [as heard in Jackass 3D],20,7g1rYyw4nccq6LHAtu1egb,False
480,Don McLean,The Best Of Don McLean,American Pie,68,2QgWuCtBpNIpl5trmKCxRf,False
481,Al Green,Let's Stay Together,Let's Stay Together,73,63xdwScd1Ai1GigAwQxE8y,False
482,Al Green,Greatest Hits,Let's Stay Together,33,43YXZFad8aVLWojvBLZ62V,False
483,Neil Young,Harvest (2009 Remaster),Heart of Gold - 2009 Remaster,71,1Q1b8eVkUPGlpSArl8JAVw,False
484,Neil Young,Decade,Heart of Gold - 2017 Remaster,51,5IRWgQiN0c2i4U97iE3OoY,False
485,Neil Young,Greatest Hits,Heart of Gold,45,2PtznJ8G7F1fsOABk9pXIr,False
486,America,America,A Horse with No Name,76,54eZmuggBFJbV7k248bTTt,False
487,America,America's Greatest Hits - History,A Horse with No Name,46,0Osbam159ngkQww6isBBQJ,False
488,America,50th Anniversary: The Collection,A Horse with No Name,27,5ykrhva9DDcTVVIzSHSJ1Z,False
489,America,The Complete Greatest Hits,A Horse with No Name - 2001 Remaster,24,2UhAERrdSYNI5LIbbK0IIR,False
490,America,The Complete WB Collection 1971 - 1977,A Horse with No Name,26,6bFpiX6UoKFPmmH2b1g3t7,False
491,America,The Warner Bros. Years 1971-1977,A Horse with No Name,23,4b8Pec6Tewj9ySAsOEfccM,False
492,America,Here & Now (Expanded Edition),A Horse with No Name - Live,22,5EYx6KN0ibc4dc1mxDLgUH,False
493,America,Live,A Horse with No Name - Live,14,4U4YKHYF5DcaxGdINYwEa5,False
494,Roberta Flack,Rhino Hi-Five: Roberta Flack,The First Time Ever I Saw Your Face,21,4qPznpVxgaunQB3gLtdiWr,False
495,The Chi-Lites,20 Greatest Hits,Oh Girl,52,0cFlXjTxFdMGGPfLVpt3Wv,False
496,The Chi-Lites,The Ultimate Chi-Lites,Oh Girl,50,5tcR6nVpY1JRDyDcK0K60f,False
497,The Chi-Lites,The Chi-Lites (Live),Oh Girl - Live,43,1clImNojym4goNxc3Sbdd2,False
498,Sammy Davis Jr.,That Old Black Magic,The Candy Man,43,5X3XrHlCFVGqNKpGp85xVC,False
499,Sammy Davis Jr.,Lounge Legends: Sammy Davis Jr.,The Candy Man,41,5yjuIx3UvOKHwLsCuM3DMM,False
500,Sammy Davis Jr.,20th Century Masters: The Millennium Collection: Best Of Sammy Davis Jr.,The Candy Man,32,6jGb3Hhy6Dfhci1Eb3au0R,False
501,Sammy Davis Jr.,"Greatest Hits, Live",The Candy Man - Live,32,0YepQngc69waqhcXZZwFw2,False
502,Sammy Davis Jr.,Mr. Bojangles,The Candy Man,35,23eCDL4yy8aCvD0OSKPYwE,False
503,Neil Diamond,Moods,Song Sung Blue - Single Version,54,4FZ8wtTaOAbYvyChBt4GEQ,False
504,Neil Diamond,All-Time Greatest Hits,Song Sung Blue,51,57KfogSy3eKuk5JHLKwCJv,False
505,Neil Diamond,His 12 Greatest Hits,Song Sung Blue - Single Version,30,6HRf1OVW3V0pvy3Idph1Ap,False
506,Neil Diamond,50th Anniversary Collection,Song Sung Blue - Single Version,23,2NOCcTFheCpaV6tIVpK0ZR,False
507,Neil Diamond,Classic Diamonds With The London Symphony Orchestra,Song Sung Blue - Classic Diamonds,26,6Bd5SXR2zCmJniYxKkXrlO,False
508,Neil Diamond,Hot August Night (40th Anniversary Deluxe Edition),"Song Sung Blue - Live At The Greek Theatre, Los Angeles/1972",28,0s27ZMi3bnxqngq5QGoAOU,False
509,Neil Diamond,All-Time Greatest Hits (Deluxe),Song Sung Blue - Single Version,21,5BHAw8STNk2yUlvuOyuHgy,False
510,Neil Diamond,50th Anniversary Collector's Edition,Song Sung Blue - Single Version,17,5JTDXvw1Dxgm867FmCX9WN,False
511,Neil Diamond,Live In America,Song Sung Blue - Live At Great Western Forum / 1993,14,0HRPKBmbzyxRgQTLNcXEaT,False
512,Neil Diamond,Hot August Night II,Song Sung Blue - Live,15,1gBxTA0BODiDrCOmUSDJas,False
513,Neil Diamond,20th Century Masters: The Millennium Collection: Best of Neil Diamond,Song Sung Blue - Single Version,10,3mWFptGPgTxu7l4d8lmaO0,False
514,Neil Diamond,Neil Diamond Colección de Oro,Song Sung Blue,11,2GpcOsieb5hDczm42bIKtM,False
515,Neil Diamond,Glory Road - 1968 To 1972,Song Sung Blue - Single Version,13,3cbMf4Abc6NyRyQhuxYLDn,False
516,Bill Withers,Still Bill,Lean on Me,69,3M8FzayQWtkvOhqMn2V4T2,False
517,Bill Withers,Lean on Me: The Best of Bill Withers,Lean on Me,51,5zCJvrT3C7cIfHsR5iG95l,False
518,Bill Withers,The Essential Bill Withers,Lean on Me,51,20kN7bu0HMO8rIVY6tEytW,False
519,Gilbert O'Sullivan,Back to Front,Alone Again (Naturally),55,6vuEG9sZtC4W2zT64f7zLF,False
520,Gilbert O'Sullivan,The Very Best of Gilbert O'Sullivan - A Singer and His Songs,Alone Again (Naturally),18,1pQsftaOLg3bjGzrgF9GtQ,False
521,Gilbert O'Sullivan,Alone Again (Naturally),Alone Again (Naturally),26,7CiSWZIt0qwhkEw6D7Um7P,False
522,Looking Glass,Looking Glass,Brandy (You're a Fine Girl),72,2BY7ALEWdloFHgQZG6VMLA,False
523,Looking Glass,Brandy (You're a Fine Girl),Brandy (You're a Fine Girl) - Single Version,40,0JyCyKN7bG2z4EHN09nciG,False
524,Looking Glass,Brandy (You're a Fine Girl) [Ian Asher Remix],Brandy (You're a Fine Girl) - Ian Asher Remix,17,53zV9ZkslkeS9JxDaWYOJm,False
525,Johnny Nash,I Can See Clearly Now,I Can See Clearly Now - Edit,67,0DcrhZ12WcCqruCs8ibXSf,False
526,Johnny Nash,The Best Of,I Can See Clearly Now,58,30SCXVFyQGOFMdKnbgJS18,False
527,Johnny Nash,Collections,I Can See Clearly Now - Edit,44,6wJzkCVVFrCJ1Kdneeynsz,False
528,Johnny Nash,The Reggae Collection,I Can See Clearly Now,36,4ClZ3sibfn4x6mApsqNvyq,False
529,Helen Reddy,I Am Woman,I Am Woman,56,3l2hbXdvmaH3tUd3qWLKgm,False
530,Helen Reddy,Helen Reddy's Greatest Hits (And More),I Am Woman,27,509QUFi9JI1gGHNbMu6B7T,False
531,Billy Paul,360 Degrees of Billy Paul (Expanded Edition),Me and Mrs. Jones,66,6Ro2z4RtAUew9Kz2HZWZUi,False
532,Billy Paul,Me And Mrs. Jones: The Best Of Billy Paul,Me and Mrs. Jones,24,70MH7MTkVLApy8szKF3T7A,False
533,Stevie Wonder,The Definitive Collection,Superstition - Single Version,70,1h2xVEoJORqrg71HocgqXd,False
534,Elton John,Don't Shoot Me I'm Only The Piano Player,Crocodile Rock,71,6WCeFNVAXUtNczb7lqLiZU,False
535,Elton John,Diamonds (Deluxe),Crocodile Rock - Remastered,49,0Zqm1DYMWDQYfahtnC0Xvn,False
536,Elton John,One Night Only: Live Greatest Hits,Crocodile Rock - Live,22,5daQag46m8sX1cx2BXGg0z,False
537,Elton John,To Be Continued...,Crocodile Rock,25,0exr7vTCmIDLDmS8fleIbn,False
538,Elton John,One Night Only,Crocodile Rock - Live,32,1r9pBo0tJK4Har2NLqQTx4,False
539,Elton John,Elton 60 - Live At Madison Square Garden,Crocodile Rock - Live At Madison Square Garden,29,1xuJS7FtynoKXH8WM6iUa9,False
540,Elton John,Live From Moscow (Live From Moscow / 1979),Crocodile Rock / Get Back / Back In The U.S.S.R. - Live From Moscow / 1979,22,0AjSaEgoksDhsS6NIywm4G,False
541,Elton John,Here And There,Crocodile Rock - Live At The Royal Festival Hall,20,3pBpstpc4ScQOvsclc0ibs,False
542,Jim Croce,Life & Times,"Bad, Bad Leroy Brown",65,1O0xeZrBDbq7HPREdmYUYK,False
543,Jim Croce,Photographs & Memories: His Greatest Hits,"Bad, Bad Leroy Brown",27,5NXX2NisbrIBUkh5482QRR,False
544,Jim Croce,Lost Time in a Bottle,"Bad, Bad Leroy Brown (Demo)",23,1mvIfbQgQv8clWnxaPIBBA,False
545,Jim Croce,The Definitive Croce,"Bad, Bad Leroy Brown",22,0VTkBseJw7QSw7cyVJQp6R,False
546,Jim Croce,Greatest,"Bad, Bad Leroy Brown",20,5tem1HzlEMfxFbvZWYwas6,False
547,Jim Croce,The Original Albums...Plus,"Bad, Bad Leroy Brown",16,3OmA5UrDO2gOWzN4BMUSCY,False
548,Maureen McGovern,Best Of/20th Century,The Morning After - Single Version,38,62QRbVm7DqR3eoqgT7pEfs,False
549,Stories,About Us,Brother Louie,40,5kbSslE6zBMZnULSrE4SdZ,False
550,Marvin Gaye,Let's Get It On (Expanded Edition),Let's Get It On,60,0jHkgTtTaqg5LNCiYDQPUB,False
551,Marvin Gaye,Let's Get It On (Deluxe Edition),Let's Get It On,67,39l1UORIhuHvUWfxG53tRZ,False
552,Marvin Gaye,Let's Get It On (Expanded Edition),Let's Get It On - Single Version,39,101CzL9V7HGxsrbtEd2YJC,False
553,Marvin Gaye,Every Great Motown Hit Of Marvin Gaye,Let's Get It On,32,7f1ycUzmE2DCxYLIPbzHha,False
554,Helen Reddy,Long Hard Climb,Delta Dawn,48,53RGKUb4zvhHaDCmjgUrIP,False
555,Helen Reddy,Helen Reddy's Greatest Hits (And More),Delta Dawn,32,4E5tZYJujvISFewOvXN3Ph,False
556,Helen Reddy,Helen Reddy,Delta Dawn,21,2forTEYSoZUr5qsvpdHstd,False
557,Cher,Half-Breed,Half-Breed,42,23jaOlnV7vHmly51DPBr35,False
558,Cher,Half Breed,Half-Breed,25,3rCHt1MhCZ8BHGpSjnB7l2,False
559,Cher,Half Breed,Half-Breed,22,4lp5bHrICUrgUdU7elbSa9,False
560,Sonny & Cher,Greatest Hits: Sonny & Cher,Half-Breed,19,3JOQ0j40gKK9t1rfAc3Wwy,False
561,Cher,Essential Collection: Cher,Half-Breed,15,5aiFbDyQ8neq7iubd7CFf1,False
562,Cher,20th Century Masters: The Millennium Collection: Best Of Cher,Half-Breed,15,5xQ8UUDabna7nF33RuI7Eo,False
563,Cher,If I Could Turn Back Time: Cher's Greatest Hits,Half-Breed,14,4XrffRUplJrgCLsxfLsmiK,False
564,Cher,Greatest Hits,Half-Breed,12,7zVLuYuakwsP2GrKlHpKGz,False
565,Cher,All I Ever Need - The Kapp/MCA Anthology,Half-Breed,8,6NWv0PnIanYlL1BGiMp8Ye,False
566,Cher,The Way Of Love: The Cher Collection,Half-Breed,5,4eeoOPVi089iYLd6bQRITB,False
567,The Rolling Stones,Goats Head Soup (Remastered 2009),Angie,71,1GcVa4jFySlun4jLSuMhiq,False
568,The Rolling Stones,Made In The Shade,Angie - Remastered,46,5FQdAbZKZWwgeWTqTFVVMo,False
569,The Rolling Stones,Goats Head Soup (Deluxe),Angie - 2020,40,1TJyjAa6rHkEZZpRS41rUp,False
570,Ringo Starr,Ringo,Photograph,57,1hwN2eAwsXgktvw9Qe8TrP,False
571,Charlie Rich,Charlie Rich - 16 Biggest Hits,The Most Beautiful Girl,49,5kXmiepRVuKhhz0SxyCVeL,False
572,Charlie Rich,Behind Closed Doors (Expanded Edition),The Most Beautiful Girl,23,0Nm4rh5Y6NSypsOYox52uJ,False
573,Jim Croce,Lost Time in a Bottle,Time in a Bottle (Demo),36,2ogHp4svuZ6tKyMyFhnsa3,False
574,Jim Croce,The Original Albums...Plus,Time in a Bottle,32,05TQyKHNTJWeDbl1ZUZFaL,False
575,Jim Croce,The Definitive Croce,Time in a Bottle,21,0ceEmyDasNVbthNDH1dFmN,False
576,Jim Croce,Greatest,Time in a Bottle,23,4UfTfHCYhd8UMeBoePJ2M1,False
577,Steve Miller Band,Greatest Hits 1974-78,The Joker,62,6FKU84JHM1lbiy5Dx0Dyqd,False
578,Al Wilson,Al Wilson,Show and Tell - Rerecorded,42,1WXEEP03cUcXYp96MxAO2M,False
579,Ringo Starr,Very Best Of,You're Sixteen (You’re Beautiful And You’re Mine),32,24IHwt3oO37js9tC48hWMr,False
580,Barbra Streisand,The Way We Were,The Way We Were,60,1vZTgn4JXWMahR8r99ug5H,False
581,Barbra Streisand,THE WAY WE WERE: Original Soundtrack Recording *,The Way We Were - Soundtrack Version,44,5Bq7fGTTrjWACyQSn6zpRx,False
582,Barbra Streisand,The Essential Barbra Streisand,The Way We Were,39,0Xz9ZgtAN5469a3bH4PpVh,False
583,Barbra Streisand,Partners,The Way We Were (with Lionel Richie),27,29ufYSIcG004TAiQCzG1CO,False
584,The Love Unlimited Orchestra,Rhapsody In White (Reissue),Love's Theme,56,5csdrJ0JtFn0qvwlvSh2EI,False
585,Terry Jacks,Seasons In The Sun (Expanded Edition),Seasons in the Sun,52,7pGMRy91RcQT9oHdPgYz3A,False
586,Cher,Dark Lady,Dark Lady,38,0xL3tjPSUJncbnIOn1uPhZ,False
587,Cher,Half Breed,Dark Lady,23,2YpSUT3PVayayO5Mg10lv1,False
588,Sonny & Cher,Greatest Hits: Sonny & Cher,Dark Lady,19,4H8C68QvZYAjtbkhbiB7DM,False
589,Cher,20th Century Masters: The Millennium Collection: Best Of Cher,Dark Lady,17,3wrHWvxbth0wCiKgAn2FlO,False
590,Cher,Essential Collection: Cher,Dark Lady,14,2W0xRSFj5R8uTnyEQa4O6Z,False
591,Cher,If I Could Turn Back Time: Cher's Greatest Hits,Dark Lady,15,3uQkYTfqUdyQs7iy2n1QoY,False
592,Cher,Greatest Hits,Dark Lady,14,08UpfmQXuN1CxnVjaE6Nje,False
593,John Denver,The Essential John Denver,"Sunshine on My Shoulders - ""Greatest Hits"" Version",23,05LGsU8WTR0MGxHbaTJJnm,False
594,John Denver,The Wildlife Concert,Sunshine on My Shoulders - Live 1995,21,20SfK1kZqUy2mIAHkzS4ZQ,False
595,John Denver,All of My Memories,"Sunshine on My Shoulders - ""Greatest Hits"" Version",18,6qNbmJiN529Hs9GDUly9zn,False
596,Blue Swede,Hooked On A Feeling - 40th Anniversary Collection,Hooked on a Feeling,62,2Nz6aF1umHh5Et6I5H581L,False
597,Grand Funk Railroad,Shinin' On (Remastered 2002 / Expanded Edition),The Loco-Motion - Remastered 2002,52,0PxYWaGiwWtcuL1VIMiEW4,False
598,Grand Funk Railroad,Greatest Hits: Grand Funk Railroad (Remastered),The Loco-Motion,43,6saMwrHYHbgSm8WiAbH5RV,False
599,Grand Funk Railroad,30 Years Of Funk: 1969-1999 The Anthology,The Loco-Motion - Remastered,19,0OCyTaNMt7tGmVmNi3Z4cE,False
600,Grand Funk Railroad,Caught In The Act (Live/Remastered),The Loco-Motion,17,5DdUsvvu968VFanxbBtggv,False
601,Grand Funk Railroad,Bosnia,The Loco-Motion - Live,8,6hvZjO9AN2VB5WX4qj1nOX,False
602,Ray Stevens,Boogity Boogity,The Streak - 1974 #1Pop; #3Country Billboard Chart Hit,44,3HiIBzaoBkOTLmRYkdsusv,False
603,Ray Stevens,Greatest Hits - Original Recordings,The Streak,33,2UNfMwF1yY6wSKQUIOOjFh,False
604,Ray Stevens,Box Set,The Streak,27,70XWEVyyL1Ds4LOHQbgwh0,False
605,Ray Stevens,Greatest Hits (50th Anniversary Collection),The Streak,12,0ydCVuNO1rxig7mRkmyCfn,False
606,Ray Stevens,Laughter Is the Best Medicine,The Streak,13,5cAqk6CxgbBuOzUkT5H40y,False
607,Gordon Lightfoot,Sundown,Sundown,65,0SjnBEHZVXgCKvOrpvzL2k,False
608,George McCrae,George McCrae - Disco Pioneer,Rock Your Baby,49,16KwF7IrKHTVTitUKH58g3,False
609,George McCrae,Rock Your Baby,Rock Your Baby,39,0iYtGebtnGzemwehimWusQ,False
610,George McCrae,Rock Your Baby - The Very Best Of,Rock Your Baby,31,0SvxTjFJjTS4i7CecvjRrY,False
611,George McCrae,Playlist: The Best Of George McCrae,Rock Your Baby - 2012 Remaster,35,2sExf5EHdGHFs564s4Cumw,False
612,George McCrae,George McCrae,Rock Your Baby,25,7JVqwzgMhNuJF8166fvWbX,False
613,George McCrae,Rock Your Baby,Rock Your Baby,28,39ZwPBjIPjXl1SlO8NKsWF,False
614,John Denver,Back Home Again,Annie's Song,69,4J0DbyODwZJcmIAiTSJfMF,False
615,John Denver,The Essential John Denver,Annie's Song,31,3mKnT7bwjV4loH37GE1dWP,False
616,John Denver,The Wildlife Concert,Annie's Song - Live 1995,23,2BVNWB3zGPOQhbZVFQU4RI,False
617,John Denver,"John Denver's Greatest Hits, Volume 2",Annie's Song,19,7kxKx02fKLa17kkNh2kA36,False
618,John Denver,An Evening With John Denver,"Annie's Song - Live at the Universal Amphitheatre, Los Angeles, CA - August/September 1974",20,1WiMMuQKlVjFW2LevuPtAk,False
619,Roberta Flack,Feel Like Makin' Love,Feel Like Makin' Love,61,7gkboYtvhuXNS4EUwmFPcw,False
620,Paper Lace,Billy Don't Be A Hero,The Night Chicago Died,51,4f4RRYN3R7glPElFjeoUnC,False
621,Paper Lace,…And Other Bits Of Material (Extended Edition),The Night Chicago Died,4,6sIB6lbQ2gWrfniBS92WwI,False
622,Eric Clapton,Complete Clapton,I Shot the Sheriff - 2005 Remaster,26,5rE0V7Zylvzwh8HrdEAJRB,False
623,Andy Kim,Greatest Hits,Rock Me Gently,53,2qh2VGAOYFXLsMbdATRf6w,False
624,Andy Kim,Greatest Hits,Rock Me Gently - Part II,7,1LQUmkMSLhC82I2AVj1T2N,False
625,Olivia Newton-John,Back With A Heart,I Honestly Love You,32,2kCIwSz0JoYQPrT4Ykr1MZ,False
626,Olivia Newton-John,Olivia's Live Hits,I Honestly Love You - Live,32,7ek4MYOY3Kb0GqNTAxii3r,False
627,Billy Preston,The Kids & Me,Nothing From Nothing,60,72PoJMDfdaw9gGECgA9kTZ,False
628,Billy Preston,Ultimate Collection: Billy Preston,Nothing From Nothing,38,5n9QhVJS3XSjSc9kNJNEIU,False
629,Stevie Wonder,Fulfillingness' First Finale,You Haven't Done Nothin',48,1inwt0v9a4ib9yS6Y4KsdM,False
630,Stevie Wonder,Original Musiquarium,You Haven't Done Nothin',23,1lTzWeOlPPQb8bHwbQcb7y,False
631,Stevie Wonder,The Definitive Collection,You Haven't Done Nothin',21,59NQFTA2BhDmQvhNFAzdzP,False
632,Stevie Wonder,Number 1's,You Haven't Done Nothin',19,4vBRNHzG2YOyol3f8Hx4cT,False
633,Stevie Wonder,The Definitive Collection,You Haven't Done Nothin',20,3vl7ybmxgPsAz3h3RsQJzx,False
634,Stevie Wonder,At The Close Of A Century,You Haven't Done Nothin',14,3eR3HkiXriem3IUFxliBU5,False
635,Stevie Wonder,The Complete Stevie Wonder,You Haven't Done Nothin',3,6WNQ5lmCxGfGHtGk9Ov7rk,False
636,Bachman-Turner Overdrive,Not Fragile,You Ain't Seen Nothing Yet,70,0HOrDVS349XFcpCYsO2hAP,False
637,Bachman-Turner Overdrive,BTO's Greatest,You Ain't Seen Nothing Yet - Single Version,52,6D8hZtbS4ul6jYQRICqRAO,False
638,Bachman-Turner Overdrive,Bachman Turner Overdrive: 40th Anniversary,You Ain't Seen Nothing Yet,14,0tkTaTMxKgAR4vturcXNew,False
639,Bachman-Turner Overdrive,Best Of,You Ain't Seen Nothing Yet,13,0Q1nVWstpSsEKuaZDd8bNW,False
640,Bachman-Turner Overdrive,Best Of Bachman-Turner Overdrive,You Ain't Seen Nothing Yet,14,3avgkszJnpLPil6C8lhIMb,False
641,Bachman-Turner Overdrive,The Definitive Collection,You Ain't Seen Nothing Yet,12,7irMiqOXi3FDQAwdwTlb76,False
642,Bachman-Turner Overdrive,The Anthology,You Ain't Seen Nothing Yet,20,6OYoqAZ2uDmAXKzmtL8MKI,False
643,Bachman-Turner Overdrive,Gold,You Ain't Seen Nothing Yet,8,4gREsqSwNZSLJYdpPeAp3M,False
644,Bachman-Turner Overdrive,20th Century Masters: The Millennium Collection: Best Of Bachman Turner Overdrive,You Ain't Seen Nothing Yet,6,2gULRAsrKdst9COMfDNwGv,False
645,Carl Douglas,The Soul of the Kung Fu Fighter,Kung Fu Fighting,67,40NRm1ZLvZpUSCUXAGGZ8J,False
646,Carl Douglas,Kung Fu Fighting,Kung Fu Fighting - Dave Ruffy & Mark Wallis Remix,31,0O0z6vHNbZJMuG8UuKDTV0,False
647,Carl Douglas,Kung Fu Fighting 2011 (Carl Douglas vs. Simon Ledger),Kung Fu Fighting 2011 (Carl Douglas vs. Simon Ledger),18,7EFVslrfJFcHYPOjVyYDLv,False
648,Carl Douglas,Kung Fu Fighting,Kung Fu Fighting - Dreadzone Remix,21,0s5xCq8MQm60KJYK9WRAY9,False
649,Carl Douglas,Kung Fu Fighting,Kung Fu Fighting - Paralyzer Disco Version,12,0N5vO4kKJZDJaxYFqA4ssn,False
650,Harry Chapin,Verities & Balderdash,Cat's in the Cradle,65,2obblQ6tcePeOEVJV6nEGD,False
651,Harry Chapin,Greatest Stories Live,Cat's in the Cradle - Live 1975 Version,26,5DqGq9JSXsyBaxt0Ztnq8M,False
652,Harry Chapin,Rhino Hi-Five: Harry Chapin,Cat's in the Cradle,21,4vPE7H5SJ3T49ddelPWOhC,False
653,Harry Chapin,Classic Hits Of Harry Chapin,Cat's in the Cradle,20,0GGh4YFfinsRDSgdkYYf5u,False
654,Harry Chapin,The Gold Medal Collection,Cat's in the Cradle,17,3AS5dFn4Qy7nbav16ZWn90,False
655,Helen Reddy,Free And Easy,Angie Baby,43,46OZwUIGXFDclUHJYjunOj,False
656,Helen Reddy,Helen Reddy's Greatest Hits (And More),Angie Baby,31,7Jx87mZSCjUWlVDCLiRFK6,False
657,Helen Reddy,Helen Reddy,Angie Baby,7,5iwvgwjMTv7U7hNIE6KNrG,False
