,song,album_name,artist,popularity,track_id,track_explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id_x,uri,track_href,analysis_url,duration_ms,time_signature,num_samples,duration,analysis_sample_rate,end_of_fade_in,start_of_fade_out,tempo_confidence,time_signature_confidence,key_confidence,mode_confidence,id_y,id,genres
2735,I Adore Mi Amor (Prelude Version),C.M.B. (Expanded Edition),Color Me Badd,8,7snJy1CdgBY7kpIksFk16F,False,0.317,0.0892,3,-22.603,0,0.0312,0.899,0.000101,0.0825,0.329,85.472,audio_features,7snJy1CdgBY7kpIksFk16F,spotify:track:7snJy1CdgBY7kpIksFk16F,https://api.spotify.com/v1/tracks/7snJy1CdgBY7kpIksFk16F,https://api.spotify.com/v1/audio-analysis/7snJy1CdgBY7kpIksFk16F,57373,4,1265082,57.37333,22050,4.05188,48.35556,0.09,0.429,0.29,0.379,7snJy1CdgBY7kpIksFk16F,7snJy1CdgBY7kpIksFk16F,"['boy band', 'new jack swing', 'r&b', 'urban contemporary']"
2736,I Adore Mi Amor (Interlude Version),C.M.B. (Expanded Edition),Color Me Badd,7,4trsYxyLMIimitXcYjkNUR,False,0.747,0.326,3,-13.65,0,0.0448,0.118,0.000371,0.0911,0.23,92.035,audio_features,4trsYxyLMIimitXcYjkNUR,spotify:track:4trsYxyLMIimitXcYjkNUR,https://api.spotify.com/v1/tracks/4trsYxyLMIimitXcYjkNUR,https://api.spotify.com/v1/audio-analysis/4trsYxyLMIimitXcYjkNUR,48640,4,1072512,48.64,22050,2.11882,48.64,0.0,1.0,0.022,0.236,4trsYxyLMIimitXcYjkNUR,4trsYxyLMIimitXcYjkNUR,"['boy band', 'new jack swing', 'r&b', 'urban contemporary']"
2737,I Adore Mi Amor - Hamza's Mix Version,C.M.B. (Expanded Edition),Color Me Badd,7,1Seuiz22FzbbXmOcx6m4dQ,False,0.632,0.436,10,-12.02,0,0.0275,0.0637,2.47e-05,0.139,0.357,91.966,audio_features,1Seuiz22FzbbXmOcx6m4dQ,spotify:track:1Seuiz22FzbbXmOcx6m4dQ,https://api.spotify.com/v1/tracks/1Seuiz22FzbbXmOcx6m4dQ,https://api.spotify.com/v1/audio-analysis/1Seuiz22FzbbXmOcx6m4dQ,318093,4,7013958,318.09332,22050,4.7717,304.26266,0.101,1.0,0.257,0.397,1Seuiz22FzbbXmOcx6m4dQ,1Seuiz22FzbbXmOcx6m4dQ,"['boy band', 'new jack swing', 'r&b', 'urban contemporary']"
2738,Emotions,Emotions,Mariah Carey,62,0cELvuwJW1acISUHYB6suj,False,0.74,0.752,9,-7.008,0,0.0359,0.0409,0.00125,0.0233,0.939,114.851,audio_features,0cELvuwJW1acISUHYB6suj,spotify:track:0cELvuwJW1acISUHYB6suj,https://api.spotify.com/v1/tracks/0cELvuwJW1acISUHYB6suj,https://api.spotify.com/v1/audio-analysis/0cELvuwJW1acISUHYB6suj,248093,4,5470458,248.09332,22050,0.15977,243.49025,0.819,1.0,0.337,0.448,0cELvuwJW1acISUHYB6suj,0cELvuwJW1acISUHYB6suj,"['dance pop', 'pop', 'r&b', 'urban contemporary']"
2739,When a Man Loves a Woman,"Time, Love & Tenderness",Michael Bolton,66,3ascnOSOR5MX901ylGuhcl,False,0.476,0.363,1,-10.706,1,0.0296,0.2,0.0,0.055,0.243,164.555,audio_features,3ascnOSOR5MX901ylGuhcl,spotify:track:3ascnOSOR5MX901ylGuhcl,https://api.spotify.com/v1/tracks/3ascnOSOR5MX901ylGuhcl,https://api.spotify.com/v1/audio-analysis/3ascnOSOR5MX901ylGuhcl,231067,3,5095020,231.06667,22050,0.13274,217.28073,0.134,0.682,0.624,0.508,3ascnOSOR5MX901ylGuhcl,3ascnOSOR5MX901ylGuhcl,"['adult standards', 'mellow gold', 'soft rock']"
2740,When a Man Loves a Woman,The Essential Michael Bolton,Michael Bolton,51,1rLYWSXPrJGWnlGlSwPEia,False,0.577,0.42,1,-8.22,1,0.0256,0.2,0.0,0.0933,0.234,82.317,audio_features,1rLYWSXPrJGWnlGlSwPEia,spotify:track:1rLYWSXPrJGWnlGlSwPEia,https://api.spotify.com/v1/tracks/1rLYWSXPrJGWnlGlSwPEia,https://api.spotify.com/v1/audio-analysis/1rLYWSXPrJGWnlGlSwPEia,230493,3,5082378,230.49333,22050,0.06961,217.19946,0.075,0.913,0.597,0.461,1rLYWSXPrJGWnlGlSwPEia,1rLYWSXPrJGWnlGlSwPEia,"['adult standards', 'mellow gold', 'soft rock']"
2741,Set Adrift on Memory Bliss (Re-Recorded),Latest & Greatest,P.M. Dawn,53,3rcNGUOJ0mPOUcAFUlEyT3,False,0.795,0.705,5,-8.552,0,0.0715,0.00118,0.00658,0.136,0.482,100.025,audio_features,3rcNGUOJ0mPOUcAFUlEyT3,spotify:track:3rcNGUOJ0mPOUcAFUlEyT3,https://api.spotify.com/v1/tracks/3rcNGUOJ0mPOUcAFUlEyT3,https://api.spotify.com/v1/audio-analysis/3rcNGUOJ0mPOUcAFUlEyT3,235800,4,5199390,235.8,22050,0.80694,224.03773,0.738,1.0,0.0,0.113,3rcNGUOJ0mPOUcAFUlEyT3,3rcNGUOJ0mPOUcAFUlEyT3,[]
2742,Set Adrift on Memory Bliss (Re-Recorded),Welcome 2 the Far Universe,P.M. Dawn,34,120n0yxyl13UbO4Ngpe114,False,0.758,0.835,7,-5.129,1,0.16,0.0489,0.0,0.26,0.762,98.979,audio_features,120n0yxyl13UbO4Ngpe114,spotify:track:120n0yxyl13UbO4Ngpe114,https://api.spotify.com/v1/tracks/120n0yxyl13UbO4Ngpe114,https://api.spotify.com/v1/audio-analysis/120n0yxyl13UbO4Ngpe114,252186,4,5560704,252.18613,22050,0.0,246.59592,0.802,0.99,0.424,0.498,120n0yxyl13UbO4Ngpe114,120n0yxyl13UbO4Ngpe114,[]
2743,Black or White,Dangerous,Michael Jackson,66,7EsjkelQuoUlJXEw7SeVV4,False,0.518,0.901,9,-3.749,1,0.093,0.174,0.0314,0.0712,0.873,115.026,audio_features,7EsjkelQuoUlJXEw7SeVV4,spotify:track:7EsjkelQuoUlJXEw7SeVV4,https://api.spotify.com/v1/tracks/7EsjkelQuoUlJXEw7SeVV4,https://api.spotify.com/v1/audio-analysis/7EsjkelQuoUlJXEw7SeVV4,254933,4,5621280,254.93333,22050,0.13515,248.25034,0.5,1.0,0.363,0.281,7EsjkelQuoUlJXEw7SeVV4,7EsjkelQuoUlJXEw7SeVV4,"['pop', 'r&b', 'soul']"
2744,Black or White - Single Version,The Essential Michael Jackson,Michael Jackson,63,2Cy7QY8HPLk925AyNAt6OG,False,0.741,0.894,4,-3.826,1,0.0496,0.0814,0.0527,0.089,0.96,114.879,audio_features,2Cy7QY8HPLk925AyNAt6OG,spotify:track:2Cy7QY8HPLk925AyNAt6OG,https://api.spotify.com/v1/tracks/2Cy7QY8HPLk925AyNAt6OG,https://api.spotify.com/v1/audio-analysis/2Cy7QY8HPLk925AyNAt6OG,202853,4,4472916,202.85333,22050,0.53937,194.71094,0.812,1.0,0.022,0.197,2Cy7QY8HPLk925AyNAt6OG,2Cy7QY8HPLk925AyNAt6OG,"['pop', 'r&b', 'soul']"
2745,Black or White - Single Version,Number Ones,Michael Jackson,60,6wdviVWctiZnY6tVn6bh6A,False,0.759,0.927,9,-2.768,1,0.051,0.11,0.029,0.374,0.96,115.075,audio_features,6wdviVWctiZnY6tVn6bh6A,spotify:track:6wdviVWctiZnY6tVn6bh6A,https://api.spotify.com/v1/tracks/6wdviVWctiZnY6tVn6bh6A,https://api.spotify.com/v1/audio-analysis/6wdviVWctiZnY6tVn6bh6A,198507,4,4377072,198.50667,22050,0.26698,191.82585,0.86,0.992,0.09,0.159,6wdviVWctiZnY6tVn6bh6A,6wdviVWctiZnY6tVn6bh6A,"['pop', 'r&b', 'soul']"
2746,Black or White,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",Michael Jackson,52,62ECYqWLwhndUSjfVdpSPc,False,0.674,0.823,9,-5.949,1,0.077,0.139,0.0188,0.0593,0.878,114.944,audio_features,62ECYqWLwhndUSjfVdpSPc,spotify:track:62ECYqWLwhndUSjfVdpSPc,https://api.spotify.com/v1/tracks/62ECYqWLwhndUSjfVdpSPc,https://api.spotify.com/v1/audio-analysis/62ECYqWLwhndUSjfVdpSPc,255467,4,5633040,255.46667,22050,0.24757,248.56961,0.65,0.914,0.366,0.273,62ECYqWLwhndUSjfVdpSPc,62ECYqWLwhndUSjfVdpSPc,"['pop', 'r&b', 'soul']"
2747,Black or White - Remastered Version,Michael Jackson's This Is It,Michael Jackson,45,2PdFSWL1Zpg0lRnujLnNJJ,False,0.52,0.86,9,-5.639,1,0.0817,0.118,0.072,0.072,0.878,114.999,audio_features,2PdFSWL1Zpg0lRnujLnNJJ,spotify:track:2PdFSWL1Zpg0lRnujLnNJJ,https://api.spotify.com/v1/tracks/2PdFSWL1Zpg0lRnujLnNJJ,https://api.spotify.com/v1/audio-analysis/2PdFSWL1Zpg0lRnujLnNJJ,256280,4,5650974,256.28,22050,0.3883,248.54639,0.564,1.0,0.459,0.348,2PdFSWL1Zpg0lRnujLnNJJ,2PdFSWL1Zpg0lRnujLnNJJ,"['pop', 'r&b', 'soul']"
2748,Immortal Megamix: Can You Feel It / Don't Stop 'Til You Get Enough / Billie Jean/Black or White - Immortal Version,Immortal,Michael Jackson,35,3u1jLdQHF66J3ATqeWVt1Y,False,0.564,0.884,6,-6.344,0,0.128,0.061,0.00155,0.386,0.577,124.511,audio_features,3u1jLdQHF66J3ATqeWVt1Y,spotify:track:3u1jLdQHF66J3ATqeWVt1Y,https://api.spotify.com/v1/tracks/3u1jLdQHF66J3ATqeWVt1Y,https://api.spotify.com/v1/audio-analysis/3u1jLdQHF66J3ATqeWVt1Y,548787,4,12100746,548.7867,22050,0.0,539.6085,0.615,0.933,0.339,0.498,3u1jLdQHF66J3ATqeWVt1Y,3u1jLdQHF66J3ATqeWVt1Y,"['pop', 'r&b', 'soul']"
2749,All 4 Love,Rhino Hi-Five: Color Me Badd,Color Me Badd,28,2q6D2o8qRY5vcOC4jut0ku,False,0.807,0.75,2,-8.29,1,0.0315,0.0347,0.00017,0.149,0.797,106.389,audio_features,2q6D2o8qRY5vcOC4jut0ku,spotify:track:2q6D2o8qRY5vcOC4jut0ku,https://api.spotify.com/v1/tracks/2q6D2o8qRY5vcOC4jut0ku,https://api.spotify.com/v1/audio-analysis/2q6D2o8qRY5vcOC4jut0ku,211493,4,4663428,211.49333,22050,0.18172,196.34213,0.554,1.0,0.0,0.298,2q6D2o8qRY5vcOC4jut0ku,2q6D2o8qRY5vcOC4jut0ku,"['boy band', 'new jack swing', 'r&b', 'urban contemporary']"
2750,Jump,Totally Krossed Out,Kris Kross,66,27AHAtAirQapVldIm4c9ZX,False,0.749,0.745,2,-10.625,1,0.164,0.000501,0.00403,0.333,0.481,101.972,audio_features,27AHAtAirQapVldIm4c9ZX,spotify:track:27AHAtAirQapVldIm4c9ZX,https://api.spotify.com/v1/tracks/27AHAtAirQapVldIm4c9ZX,https://api.spotify.com/v1/audio-analysis/27AHAtAirQapVldIm4c9ZX,195107,4,4302102,195.10667,22050,0.0,178.68916,0.247,0.959,0.369,0.312,27AHAtAirQapVldIm4c9ZX,27AHAtAirQapVldIm4c9ZX,"['hip hop', 'new jack swing', 'rap']"
2751,This Used to Be My Playground,Something to Remember,Madonna,48,637V2ymBt4Ljlbz4EmRys8,False,0.499,0.308,7,-11.692,0,0.0264,0.754,0.000943,0.124,0.0706,75.91,audio_features,637V2ymBt4Ljlbz4EmRys8,spotify:track:637V2ymBt4Ljlbz4EmRys8,https://api.spotify.com/v1/tracks/637V2ymBt4Ljlbz4EmRys8,https://api.spotify.com/v1/audio-analysis/637V2ymBt4Ljlbz4EmRys8,310267,4,6841380,310.26666,22050,0.27016,301.7491,0.288,0.825,0.708,0.693,637V2ymBt4Ljlbz4EmRys8,637V2ymBt4Ljlbz4EmRys8,"['dance pop', 'pop']"
2752,End of the Road,Twenty,Boyz II Men,27,4aqPEZZ8vWB2cVnCk9EjgU,False,0.31,0.58,8,-6.494,1,0.0418,0.0173,0.0,0.0743,0.352,75.004,audio_features,4aqPEZZ8vWB2cVnCk9EjgU,spotify:track:4aqPEZZ8vWB2cVnCk9EjgU,https://api.spotify.com/v1/tracks/4aqPEZZ8vWB2cVnCk9EjgU,https://api.spotify.com/v1/audio-analysis/4aqPEZZ8vWB2cVnCk9EjgU,331000,3,7298550,331.0,22050,0.27329,326.8441,0.052,1.0,0.33,0.589,4aqPEZZ8vWB2cVnCk9EjgU,4aqPEZZ8vWB2cVnCk9EjgU,"['boy band', 'new jack swing', 'r&b', 'urban contemporary']"
2753,I Will Always Love You,The Bodyguard - Original Soundtrack Album,Whitney Houston,76,4eHbdreAnSOrDDsFfc4Fpm,False,0.332,0.214,4,-12.518,1,0.0349,0.845,5.62e-06,0.0839,0.11,67.531,audio_features,4eHbdreAnSOrDDsFfc4Fpm,spotify:track:4eHbdreAnSOrDDsFfc4Fpm,https://api.spotify.com/v1/tracks/4eHbdreAnSOrDDsFfc4Fpm,https://api.spotify.com/v1/audio-analysis/4eHbdreAnSOrDDsFfc4Fpm,271093,4,5977608,271.09332,22050,0.65079,266.98303,0.046,0.689,0.642,0.714,4eHbdreAnSOrDDsFfc4Fpm,4eHbdreAnSOrDDsFfc4Fpm,"['dance pop', 'pop', 'urban contemporary']"
2754,I Will Always Love You - Film Version,I Wish You Love: More From The Bodyguard,Whitney Houston,47,6XQz4HwNIQZ652JFa7putY,False,0.343,0.281,4,-9.534,1,0.0368,0.605,0.000296,0.0951,0.121,133.454,audio_features,6XQz4HwNIQZ652JFa7putY,spotify:track:6XQz4HwNIQZ652JFa7putY,https://api.spotify.com/v1/tracks/6XQz4HwNIQZ652JFa7putY,https://api.spotify.com/v1/audio-analysis/6XQz4HwNIQZ652JFa7putY,274693,4,6056988,274.69333,22050,0.16222,263.14594,0.04,0.781,0.505,0.602,6XQz4HwNIQZ652JFa7putY,6XQz4HwNIQZ652JFa7putY,"['dance pop', 'pop', 'urban contemporary']"
2755,Informer,12 Inches Of Snow,Snow,63,2LjiPAQOVazT8sRyXL3XRs,False,0.763,0.742,6,-10.975,0,0.188,0.0984,0.0,0.38,0.483,98.145,audio_features,2LjiPAQOVazT8sRyXL3XRs,spotify:track:2LjiPAQOVazT8sRyXL3XRs,https://api.spotify.com/v1/tracks/2LjiPAQOVazT8sRyXL3XRs,https://api.spotify.com/v1/audio-analysis/2LjiPAQOVazT8sRyXL3XRs,268910,4,5929472,268.91028,22050,0.55728,260.6672,0.846,1.0,0.354,0.371,2LjiPAQOVazT8sRyXL3XRs,2LjiPAQOVazT8sRyXL3XRs,"['canadian old school hip hop', 'reggae fusion']"
2756,Informer 2018 - Audiofreaks Mix,Informer 2018 (Audiofreaks Mix),Snow,25,4dQTEvKsd0deW5ZzYnaAH4,False,0.717,0.801,10,-6.657,0,0.0642,0.151,0.0,0.101,0.599,100.041,audio_features,4dQTEvKsd0deW5ZzYnaAH4,spotify:track:4dQTEvKsd0deW5ZzYnaAH4,https://api.spotify.com/v1/tracks/4dQTEvKsd0deW5ZzYnaAH4,https://api.spotify.com/v1/audio-analysis/4dQTEvKsd0deW5ZzYnaAH4,222184,4,4899154,222.18385,22050,0.0,215.3767,0.474,1.0,0.521,0.288,4dQTEvKsd0deW5ZzYnaAH4,4dQTEvKsd0deW5ZzYnaAH4,"['canadian old school hip hop', 'reggae fusion']"
2757,Informer,Informer - Best Of,Snow,23,1DysPX42rwpBG6wbbMlfKg,False,0.636,0.92,1,-3.46,0,0.0858,0.0112,0.0,0.421,0.373,98.08,audio_features,1DysPX42rwpBG6wbbMlfKg,spotify:track:1DysPX42rwpBG6wbbMlfKg,https://api.spotify.com/v1/tracks/1DysPX42rwpBG6wbbMlfKg,https://api.spotify.com/v1/audio-analysis/1DysPX42rwpBG6wbbMlfKg,256907,4,5664792,256.90668,22050,0.16249,249.07465,0.843,1.0,0.366,0.383,1DysPX42rwpBG6wbbMlfKg,1DysPX42rwpBG6wbbMlfKg,"['canadian old school hip hop', 'reggae fusion']"
2758,Informer 2018 - Masduro Remix,Informer 2018 (Remixes),Snow,19,28KH2xCR4uVSDYaFyjbxwD,False,0.699,0.894,5,-4.24,0,0.0433,0.0926,0.0,0.248,0.438,99.99,audio_features,28KH2xCR4uVSDYaFyjbxwD,spotify:track:28KH2xCR4uVSDYaFyjbxwD,https://api.spotify.com/v1/tracks/28KH2xCR4uVSDYaFyjbxwD,https://api.spotify.com/v1/audio-analysis/28KH2xCR4uVSDYaFyjbxwD,206405,4,4551233,206.40512,22050,0.0,200.21407,0.684,1.0,0.094,0.062,28KH2xCR4uVSDYaFyjbxwD,28KH2xCR4uVSDYaFyjbxwD,"['canadian old school hip hop', 'reggae fusion']"
2759,Weak,Best Of SWV,SWV,51,5mbODTX3uNkpNk0d76wG60,False,0.689,0.603,5,-9.43,1,0.0384,0.0601,0.0,0.0611,0.57,127.559,audio_features,5mbODTX3uNkpNk0d76wG60,spotify:track:5mbODTX3uNkpNk0d76wG60,https://api.spotify.com/v1/tracks/5mbODTX3uNkpNk0d76wG60,https://api.spotify.com/v1/audio-analysis/5mbODTX3uNkpNk0d76wG60,292240,4,6443892,292.24,22050,0.34816,282.61008,0.624,0.858,0.0,0.302,5mbODTX3uNkpNk0d76wG60,5mbODTX3uNkpNk0d76wG60,"['dance pop', 'girl group', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'quiet storm', 'r&b', 'urban contemporary']"
2760,Dreamlover,Music Box,Mariah Carey,58,6HcQZfMrw3KwGyzrKw1Pjy,False,0.701,0.705,5,-6.18,1,0.0357,0.18,0.0,0.141,0.71,100.669,audio_features,6HcQZfMrw3KwGyzrKw1Pjy,spotify:track:6HcQZfMrw3KwGyzrKw1Pjy,https://api.spotify.com/v1/tracks/6HcQZfMrw3KwGyzrKw1Pjy,https://api.spotify.com/v1/audio-analysis/6HcQZfMrw3KwGyzrKw1Pjy,232960,4,5136768,232.96,22050,0.0,229.26804,0.435,1.0,0.535,0.431,6HcQZfMrw3KwGyzrKw1Pjy,6HcQZfMrw3KwGyzrKw1Pjy,"['dance pop', 'pop', 'r&b', 'urban contemporary']"
2761,Dreamlover,Greatest Hits,Mariah Carey,29,4G1N3b4KG3f50si7mp6m13,False,0.697,0.688,5,-6.937,1,0.0356,0.182,0.0,0.18,0.751,100.658,audio_features,4G1N3b4KG3f50si7mp6m13,spotify:track:4G1N3b4KG3f50si7mp6m13,https://api.spotify.com/v1/tracks/4G1N3b4KG3f50si7mp6m13,https://api.spotify.com/v1/audio-analysis/4G1N3b4KG3f50si7mp6m13,234267,4,5165580,234.26666,22050,0.52812,229.77887,0.522,1.0,0.597,0.472,4G1N3b4KG3f50si7mp6m13,4G1N3b4KG3f50si7mp6m13,"['dance pop', 'pop', 'r&b', 'urban contemporary']"
2762,Dreamlover,#1 to Infinity,Mariah Carey,26,2ocDF2DDhIALebfIaGxBkF,False,0.507,0.753,5,-5.304,1,0.0635,0.187,0.0,0.205,0.748,201.317,audio_features,2ocDF2DDhIALebfIaGxBkF,spotify:track:2ocDF2DDhIALebfIaGxBkF,https://api.spotify.com/v1/tracks/2ocDF2DDhIALebfIaGxBkF,https://api.spotify.com/v1/audio-analysis/2ocDF2DDhIALebfIaGxBkF,233600,4,5150880,233.6,22050,0.418,229.66856,0.043,1.0,0.576,0.454,2ocDF2DDhIALebfIaGxBkF,2ocDF2DDhIALebfIaGxBkF,"['dance pop', 'pop', 'r&b', 'urban contemporary']"
2763,Dreamlover - Live at the Tokyo Dome,The Rarities,Mariah Carey,27,08yjaMYjJtP1XqzQ7DOpWk,False,0.682,0.863,5,-4.753,1,0.0518,0.191,0.0,0.932,0.674,100.613,audio_features,08yjaMYjJtP1XqzQ7DOpWk,spotify:track:08yjaMYjJtP1XqzQ7DOpWk,https://api.spotify.com/v1/tracks/08yjaMYjJtP1XqzQ7DOpWk,https://api.spotify.com/v1/audio-analysis/08yjaMYjJtP1XqzQ7DOpWk,238907,4,5267892,238.90668,22050,0.0,238.90666,0.389,1.0,0.293,0.318,08yjaMYjJtP1XqzQ7DOpWk,08yjaMYjJtP1XqzQ7DOpWk,"['dance pop', 'pop', 'r&b', 'urban contemporary']"
2764,Dreamlover - Def Club Mix,The Remixes,Mariah Carey,26,06QwAYe68ih7JLn2IjIddb,False,0.771,0.929,7,-9.617,0,0.0358,0.00418,0.0153,0.662,0.63,120.943,audio_features,06QwAYe68ih7JLn2IjIddb,spotify:track:06QwAYe68ih7JLn2IjIddb,https://api.spotify.com/v1/tracks/06QwAYe68ih7JLn2IjIddb,https://api.spotify.com/v1/audio-analysis/06QwAYe68ih7JLn2IjIddb,645333,4,14229600,645.3333,22050,0.35991,640.44116,0.846,1.0,0.394,0.317,06QwAYe68ih7JLn2IjIddb,06QwAYe68ih7JLn2IjIddb,"['dance pop', 'pop', 'r&b', 'urban contemporary']"
2765,Dreamlover - Def Club Mix Edit,Dreamlover EP,Mariah Carey,20,7uwDoh7O8otnnuAbZTuZLe,False,0.755,0.973,7,-8.806,0,0.0347,0.0105,2.03e-05,0.3,0.942,120.903,audio_features,7uwDoh7O8otnnuAbZTuZLe,spotify:track:7uwDoh7O8otnnuAbZTuZLe,https://api.spotify.com/v1/tracks/7uwDoh7O8otnnuAbZTuZLe,https://api.spotify.com/v1/audio-analysis/7uwDoh7O8otnnuAbZTuZLe,244338,4,5387662,244.33841,22050,0.07442,229.95302,0.896,1.0,0.423,0.412,7uwDoh7O8otnnuAbZTuZLe,7uwDoh7O8otnnuAbZTuZLe,"['dance pop', 'pop', 'r&b', 'urban contemporary']"
2766,"Dreamlover - Live at Madison Square Garden - October, 1995",Dreamlover EP,Mariah Carey,20,629jZQHt9z4r6oXMeXZFjp,False,0.651,0.822,5,-7.267,1,0.0354,0.187,0.0,0.456,0.77,100.714,audio_features,629jZQHt9z4r6oXMeXZFjp,spotify:track:629jZQHt9z4r6oXMeXZFjp,https://api.spotify.com/v1/tracks/629jZQHt9z4r6oXMeXZFjp,https://api.spotify.com/v1/audio-analysis/629jZQHt9z4r6oXMeXZFjp,234336,4,5167117,234.33636,22050,0.0,231.00372,0.433,1.0,0.138,0.25,629jZQHt9z4r6oXMeXZFjp,629jZQHt9z4r6oXMeXZFjp,"['dance pop', 'pop', 'r&b', 'urban contemporary']"
2767,Dreamlover - Def Club Mix,Dreamlover EP,Mariah Carey,18,6erEEj4sUVJObSXRecBc4a,False,0.774,0.932,7,-9.272,0,0.0358,0.00422,0.0168,0.503,0.619,120.935,audio_features,6erEEj4sUVJObSXRecBc4a,spotify:track:6erEEj4sUVJObSXRecBc4a,https://api.spotify.com/v1/tracks/6erEEj4sUVJObSXRecBc4a,https://api.spotify.com/v1/audio-analysis/6erEEj4sUVJObSXRecBc4a,645888,4,14241832,645.88806,22050,0.0,640.0987,0.839,1.0,0.199,0.191,6erEEj4sUVJObSXRecBc4a,6erEEj4sUVJObSXRecBc4a,"['dance pop', 'pop', 'r&b', 'urban contemporary']"
2768,"Dreamlover - Live at Proctor's Theater, NY - 1993",Dreamlover EP,Mariah Carey,17,4mWbKvZuHbkxjYHjEkWDEL,False,0.695,0.713,5,-8.514,1,0.0266,0.116,0.0,0.922,0.798,100.608,audio_features,4mWbKvZuHbkxjYHjEkWDEL,spotify:track:4mWbKvZuHbkxjYHjEkWDEL,https://api.spotify.com/v1/tracks/4mWbKvZuHbkxjYHjEkWDEL,https://api.spotify.com/v1/audio-analysis/4mWbKvZuHbkxjYHjEkWDEL,237339,4,5233320,237.33878,22050,2.38585,233.26765,0.342,1.0,0.207,0.26,4mWbKvZuHbkxjYHjEkWDEL,4mWbKvZuHbkxjYHjEkWDEL,"['dance pop', 'pop', 'r&b', 'urban contemporary']"
2769,Dreamlover - Bam Jam Soul,Dreamlover EP,Mariah Carey,11,3fVqazAxjVeD5LuCdNRWMk,False,0.638,0.658,5,-8.049,1,0.163,0.0152,0.0,0.128,0.7,201.236,audio_features,3fVqazAxjVeD5LuCdNRWMk,spotify:track:3fVqazAxjVeD5LuCdNRWMk,https://api.spotify.com/v1/tracks/3fVqazAxjVeD5LuCdNRWMk,https://api.spotify.com/v1/audio-analysis/3fVqazAxjVeD5LuCdNRWMk,267383,4,5895786,267.3826,22050,0.2844,250.83356,0.096,1.0,0.285,0.229,3fVqazAxjVeD5LuCdNRWMk,3fVqazAxjVeD5LuCdNRWMk,"['dance pop', 'pop', 'r&b', 'urban contemporary']"
2770,Dreamlover - Def Club Mix Edit 2005,Dreamlover EP,Mariah Carey,10,6mWW1Cni03UaJI9l105OD0,False,0.785,0.929,0,-9.958,1,0.0356,0.00622,1.5e-05,0.299,0.788,120.932,audio_features,6mWW1Cni03UaJI9l105OD0,spotify:track:6mWW1Cni03UaJI9l105OD0,https://api.spotify.com/v1/tracks/6mWW1Cni03UaJI9l105OD0,https://api.spotify.com/v1/audio-analysis/6mWW1Cni03UaJI9l105OD0,263250,4,5804654,263.2496,22050,0.0,257.4164,0.732,1.0,0.792,0.598,6mWW1Cni03UaJI9l105OD0,6mWW1Cni03UaJI9l105OD0,"['dance pop', 'pop', 'r&b', 'urban contemporary']"
2771,Hero,Music Box,Mariah Carey,69,4FCb4CUbFCMNRkI6lYc1zI,False,0.501,0.378,4,-9.37,1,0.029,0.735,0.0,0.119,0.178,119.987,audio_features,4FCb4CUbFCMNRkI6lYc1zI,spotify:track:4FCb4CUbFCMNRkI6lYc1zI,https://api.spotify.com/v1/tracks/4FCb4CUbFCMNRkI6lYc1zI,https://api.spotify.com/v1/audio-analysis/4FCb4CUbFCMNRkI6lYc1zI,257733,4,5683020,257.73334,22050,0.09805,250.0673,0.301,1.0,0.242,0.351,4FCb4CUbFCMNRkI6lYc1zI,4FCb4CUbFCMNRkI6lYc1zI,"['dance pop', 'pop', 'r&b', 'urban contemporary']"
2772,The Power of Love - Radio Edit,The Very Best of Celine Dion,Céline Dion,60,2PFAYhBcNRj1UaluR7ZgUy,False,0.536,0.523,8,-8.885,1,0.0306,0.369,0.000525,0.227,0.236,140.059,audio_features,2PFAYhBcNRj1UaluR7ZgUy,spotify:track:2PFAYhBcNRj1UaluR7ZgUy,https://api.spotify.com/v1/tracks/2PFAYhBcNRj1UaluR7ZgUy,https://api.spotify.com/v1/audio-analysis/2PFAYhBcNRj1UaluR7ZgUy,286893,4,6325998,286.89334,22050,0.48762,274.9823,0.676,0.889,0.762,0.71,2PFAYhBcNRj1UaluR7ZgUy,2PFAYhBcNRj1UaluR7ZgUy,"['canadian pop', 'dance pop']"
2773,Bump n' Grind,The Essential R. Kelly,R. Kelly,28,64VCWGSlhTKDmAgembZgRV,False,0.671,0.54,4,-6.06,1,0.0355,0.127,0.0,0.299,0.646,130.153,audio_features,64VCWGSlhTKDmAgembZgRV,spotify:track:64VCWGSlhTKDmAgembZgRV,https://api.spotify.com/v1/tracks/64VCWGSlhTKDmAgembZgRV,https://api.spotify.com/v1/audio-analysis/64VCWGSlhTKDmAgembZgRV,254947,4,5621574,254.94667,22050,0.21274,243.53088,0.021,0.966,0.41,0.501,64VCWGSlhTKDmAgembZgRV,64VCWGSlhTKDmAgembZgRV,[]
