,artist_name,album_name,song_name,popularity,track_id,track_explicit,danceability,energy,key_x,loudness_x,mode_x,speechiness,acousticness,instrumentalness,liveness,valence,tempo_x,type,id_x,uri,track_href,analysis_url,duration_ms,time_signature_x,num_samples,duration,analysis_sample_rate,end_of_fade_in,start_of_fade_out,loudness_y,tempo_y,tempo_confidence,time_signature_y,time_signature_confidence,key_y,key_confidence,mode_y,mode_confidence,id_y
1325,Kim Wilde,Never Say Never,You Keep Me Hangin' On,35,37TmAdHOXJwrhbq84v4nN5,False,0.648,0.944,7,-4.018,0,0.081,0.0342,0.0,0.177,0.537,134.041,audio_features,37TmAdHOXJwrhbq84v4nN5,spotify:track:37TmAdHOXJwrhbq84v4nN5,https://api.spotify.com/v1/tracks/37TmAdHOXJwrhbq84v4nN5,https://api.spotify.com/v1/audio-analysis/37TmAdHOXJwrhbq84v4nN5,190627,4,4203318,190.62666,22050,0.31918,183.41441,-4.018,134.041,0.896,4,0.787,7,0.618,0,0.604,37TmAdHOXJwrhbq84v4nN5
1326,Whitney Houston,Whitney,I Wanna Dance with Somebody (Who Loves Me),80,2tUBqZG2AbRi7Q0BIrVrEj,False,0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.818,audio_features,2tUBqZG2AbRi7Q0BIrVrEj,spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,https://api.spotify.com/v1/tracks/2tUBqZG2AbRi7Q0BIrVrEj,https://api.spotify.com/v1/audio-analysis/2tUBqZG2AbRi7Q0BIrVrEj,291293,4,6423018,291.29333,22050,0.64644,279.37668,-8.824,118.818,0.843,4,1.0,1,0.335,1,0.451,2tUBqZG2AbRi7Q0BIrVrEj
1327,Whitney Houston,I Will Always Love You: The Best Of Whitney Houston,I Wanna Dance with Somebody (Who Loves Me),44,084rSHN2xIfUrwShDgzk1Q,False,0.711,0.807,1,-8.817,1,0.0456,0.206,0.000387,0.0854,0.861,118.819,audio_features,084rSHN2xIfUrwShDgzk1Q,spotify:track:084rSHN2xIfUrwShDgzk1Q,https://api.spotify.com/v1/tracks/084rSHN2xIfUrwShDgzk1Q,https://api.spotify.com/v1/audio-analysis/084rSHN2xIfUrwShDgzk1Q,290427,4,6403908,290.42667,22050,0.15669,278.86584,-8.817,118.819,0.87,4,1.0,1,0.315,1,0.442,084rSHN2xIfUrwShDgzk1Q
1328,Heart,Bad Animals,Alone,72,54b8qPFqYqIndfdxiLApea,False,0.418,0.452,1,-13.099,1,0.0356,0.638,0.00026,0.0959,0.168,175.088,audio_features,54b8qPFqYqIndfdxiLApea,spotify:track:54b8qPFqYqIndfdxiLApea,https://api.spotify.com/v1/tracks/54b8qPFqYqIndfdxiLApea,https://api.spotify.com/v1/audio-analysis/54b8qPFqYqIndfdxiLApea,218733,4,4823070,218.73334,22050,0.24925,213.82095,-13.099,175.088,0.551,4,0.995,1,0.0,1,0.323,54b8qPFqYqIndfdxiLApea
1329,Bob Seger,Greatest Hits 2,Shakedown,49,303oOLP2Jf6M4rke52qItM,False,0.571,0.944,2,-5.365,1,0.072,0.0323,3.26e-06,0.308,0.498,170.696,audio_features,303oOLP2Jf6M4rke52qItM,spotify:track:303oOLP2Jf6M4rke52qItM,https://api.spotify.com/v1/tracks/303oOLP2Jf6M4rke52qItM,https://api.spotify.com/v1/audio-analysis/303oOLP2Jf6M4rke52qItM,241947,4,5334924,241.94667,22050,0.19474,230.71347,-5.365,170.696,0.6,4,0.704,2,0.226,1,0.139,303oOLP2Jf6M4rke52qItM
1330,Bob Seger,Shakedown (Live),Shakedown - Live,35,0mPsLXBPGiP4iCwEm35Xg7,False,0.417,0.962,8,-3.003,1,0.092,0.0385,3.9e-05,0.983,0.575,171.626,audio_features,0mPsLXBPGiP4iCwEm35Xg7,spotify:track:0mPsLXBPGiP4iCwEm35Xg7,https://api.spotify.com/v1/tracks/0mPsLXBPGiP4iCwEm35Xg7,https://api.spotify.com/v1/audio-analysis/0mPsLXBPGiP4iCwEm35Xg7,246091,4,5426298,246.0906,22050,2.77478,239.09007,-3.003,171.626,0.795,4,0.939,8,1.0,1,0.579,0mPsLXBPGiP4iCwEm35Xg7
1331,U2,The Joshua Tree (Super Deluxe),I Still Haven't Found What I'm Looking For,75,6wpGqhRvJGNNXwWlPmkMyO,False,0.564,0.774,1,-9.424,1,0.0368,0.0135,0.00191,0.0861,0.657,100.894,audio_features,6wpGqhRvJGNNXwWlPmkMyO,spotify:track:6wpGqhRvJGNNXwWlPmkMyO,https://api.spotify.com/v1/tracks/6wpGqhRvJGNNXwWlPmkMyO,https://api.spotify.com/v1/audio-analysis/6wpGqhRvJGNNXwWlPmkMyO,277477,4,6118367,277.47696,22050,3.73261,261.52054,-9.424,100.894,0.7,4,1.0,1,0.894,1,0.409,6wpGqhRvJGNNXwWlPmkMyO
1332,U2,The Joshua Tree,I Still Haven't Found What I'm Looking For - Remastered 2007,57,3MRQ3CSjoiV1HFil8ykM9M,False,0.565,0.764,1,-9.43,1,0.0351,0.0139,0.00488,0.079,0.686,100.891,audio_features,3MRQ3CSjoiV1HFil8ykM9M,spotify:track:3MRQ3CSjoiV1HFil8ykM9M,https://api.spotify.com/v1/tracks/3MRQ3CSjoiV1HFil8ykM9M,https://api.spotify.com/v1/audio-analysis/3MRQ3CSjoiV1HFil8ykM9M,277480,4,6118434,277.48,22050,3.73261,261.52054,-9.43,100.891,0.666,4,1.0,1,0.857,1,0.391,3MRQ3CSjoiV1HFil8ykM9M
1333,U2,The Best Of 1980 - 1990,I Still Haven't Found What I'm Looking For,48,6DYkUnYPg4Q1jRzCOzqwmP,False,0.564,0.789,1,-8.098,1,0.0353,0.0105,0.00338,0.0826,0.659,100.646,audio_features,6DYkUnYPg4Q1jRzCOzqwmP,spotify:track:6DYkUnYPg4Q1jRzCOzqwmP,https://api.spotify.com/v1/tracks/6DYkUnYPg4Q1jRzCOzqwmP,https://api.spotify.com/v1/audio-analysis/6DYkUnYPg4Q1jRzCOzqwmP,277867,4,6126960,277.86667,22050,3.77324,262.1649,-8.098,100.646,0.695,4,1.0,1,0.943,1,0.514,6DYkUnYPg4Q1jRzCOzqwmP
1334,U2,Rattle And Hum,I Still Haven't Found What I'm Looking For - Live - Rattle & Hum Version,45,2yRJduHjhAu85Y3dO5Ftz6,False,0.247,0.565,11,-14.435,1,0.064,0.515,5.13e-06,0.98,0.485,103.001,audio_features,2yRJduHjhAu85Y3dO5Ftz6,spotify:track:2yRJduHjhAu85Y3dO5Ftz6,https://api.spotify.com/v1/tracks/2yRJduHjhAu85Y3dO5Ftz6,https://api.spotify.com/v1/audio-analysis/2yRJduHjhAu85Y3dO5Ftz6,355493,4,7838628,355.49332,22050,0.0,355.49335,-14.435,103.001,0.21,4,0.881,11,0.807,1,0.701,2yRJduHjhAu85Y3dO5Ftz6
1335,U2,U218 Singles,I Still Haven't Found What I'm Looking For,36,49Nm3tdtTOZ0nwGDGcqK5w,False,0.564,0.84,1,-6.116,1,0.0343,0.012,0.00339,0.0949,0.663,100.649,audio_features,49Nm3tdtTOZ0nwGDGcqK5w,spotify:track:49Nm3tdtTOZ0nwGDGcqK5w,https://api.spotify.com/v1/tracks/49Nm3tdtTOZ0nwGDGcqK5w,https://api.spotify.com/v1/audio-analysis/49Nm3tdtTOZ0nwGDGcqK5w,277333,4,6115200,277.33334,22050,3.80807,262.19974,-6.116,100.649,0.567,4,1.0,1,0.894,1,0.452,49Nm3tdtTOZ0nwGDGcqK5w
1336,U2,The Joshua Tree (Deluxe),I Still Haven't Found What I'm Looking For,30,4GW8K6bDiiJGEgGP2xswbm,False,0.564,0.774,1,-9.424,1,0.0368,0.0135,0.00191,0.0861,0.657,100.894,audio_features,4GW8K6bDiiJGEgGP2xswbm,spotify:track:4GW8K6bDiiJGEgGP2xswbm,https://api.spotify.com/v1/tracks/4GW8K6bDiiJGEgGP2xswbm,https://api.spotify.com/v1/audio-analysis/4GW8K6bDiiJGEgGP2xswbm,277477,4,6118367,277.47696,22050,3.73261,261.52054,-9.424,100.894,0.7,4,1.0,1,0.894,1,0.409,4GW8K6bDiiJGEgGP2xswbm
1337,U2,U218 Singles (Deluxe Version),I Still Haven't Found What I'm Looking For,30,4yFtA0RDkhEghAdSpjOP5u,False,0.564,0.84,1,-6.116,1,0.0343,0.012,0.00339,0.0949,0.663,100.649,audio_features,4yFtA0RDkhEghAdSpjOP5u,spotify:track:4yFtA0RDkhEghAdSpjOP5u,https://api.spotify.com/v1/tracks/4yFtA0RDkhEghAdSpjOP5u,https://api.spotify.com/v1/audio-analysis/4yFtA0RDkhEghAdSpjOP5u,277333,4,6115200,277.33334,22050,3.80807,262.19974,-6.116,100.649,0.567,4,1.0,1,0.894,1,0.452,4yFtA0RDkhEghAdSpjOP5u
1338,U2,U218 Singles (Deluxe Version),I Still Haven't Found What I'm Looking For - 2005 Live From Milan,35,2AMQg6s68wTd1xaqmsAw2W,False,0.27,0.64,10,-6.427,1,0.0379,0.0882,0.00011,0.95,0.206,101.291,audio_features,2AMQg6s68wTd1xaqmsAw2W,spotify:track:2AMQg6s68wTd1xaqmsAw2W,https://api.spotify.com/v1/tracks/2AMQg6s68wTd1xaqmsAw2W,https://api.spotify.com/v1/audio-analysis/2AMQg6s68wTd1xaqmsAw2W,341040,4,7519932,341.04,22050,0.0,341.04,-6.427,101.291,0.458,4,0.869,10,0.936,1,0.594,2AMQg6s68wTd1xaqmsAw2W
1339,Madonna,Who's That Girl Soundtrack,Who's That Girl,54,3G0NNqwQ1sqRpySr6soHlH,False,0.625,0.646,9,-13.592,0,0.0389,0.214,0.0533,0.0525,0.826,103.893,audio_features,3G0NNqwQ1sqRpySr6soHlH,spotify:track:3G0NNqwQ1sqRpySr6soHlH,https://api.spotify.com/v1/tracks/3G0NNqwQ1sqRpySr6soHlH,https://api.spotify.com/v1/audio-analysis/3G0NNqwQ1sqRpySr6soHlH,239173,4,5273772,239.17332,22050,0.16698,227.19565,-13.592,103.893,0.937,4,1.0,9,0.381,0,0.352,3G0NNqwQ1sqRpySr6soHlH
1340,Madonna,Celebration (double disc version),Who's That Girl,39,16cb7NuPz7j0BrQGXKo3zd,False,0.612,0.857,9,-6.464,0,0.0383,0.25,0.0883,0.0916,0.812,103.833,audio_features,16cb7NuPz7j0BrQGXKo3zd,spotify:track:16cb7NuPz7j0BrQGXKo3zd,https://api.spotify.com/v1/tracks/16cb7NuPz7j0BrQGXKo3zd,https://api.spotify.com/v1/audio-analysis/16cb7NuPz7j0BrQGXKo3zd,238773,4,5264952,238.77333,22050,0.0,227.52654,-6.464,103.833,0.918,4,1.0,9,0.447,0,0.406,16cb7NuPz7j0BrQGXKo3zd
1341,Madonna,Celebration (Bonus Track Version),Who's That Girl,11,31CTQaykhUz7cPvbUC2kxC,False,0.612,0.857,9,-6.464,0,0.0383,0.25,0.0883,0.0916,0.812,103.833,audio_features,31CTQaykhUz7cPvbUC2kxC,spotify:track:31CTQaykhUz7cPvbUC2kxC,https://api.spotify.com/v1/tracks/31CTQaykhUz7cPvbUC2kxC,https://api.spotify.com/v1/audio-analysis/31CTQaykhUz7cPvbUC2kxC,238773,4,5264952,238.77333,22050,0.0,227.52654,-6.464,103.833,0.918,4,1.0,9,0.447,0,0.406,31CTQaykhUz7cPvbUC2kxC
1342,Los Lobos,La Bamba / Charlena,La Bamba,64,0uMMLry3hzWGn3q3loqMkm,False,0.506,0.764,0,-12.239,1,0.046,0.144,0.00025,0.247,0.868,156.336,audio_features,0uMMLry3hzWGn3q3loqMkm,spotify:track:0uMMLry3hzWGn3q3loqMkm,https://api.spotify.com/v1/tracks/0uMMLry3hzWGn3q3loqMkm,https://api.spotify.com/v1/audio-analysis/0uMMLry3hzWGn3q3loqMkm,174187,4,3840816,174.18668,22050,0.34862,160.94913,-12.239,156.336,0.5,4,0.821,0,1.0,1,0.741,0uMMLry3hzWGn3q3loqMkm
1343,Los Lobos,Just Another Band From East L.A.: A Collection,La Bamba,57,6uU5OBhGUE1ngSKDj4wtoq,False,0.348,0.751,0,-12.823,1,0.0494,0.0699,0.000738,0.208,0.886,156.509,audio_features,6uU5OBhGUE1ngSKDj4wtoq,spotify:track:6uU5OBhGUE1ngSKDj4wtoq,https://api.spotify.com/v1/tracks/6uU5OBhGUE1ngSKDj4wtoq,https://api.spotify.com/v1/audio-analysis/6uU5OBhGUE1ngSKDj4wtoq,172733,4,3808770,172.73334,22050,0.18145,160.93752,-12.823,156.509,0.442,4,0.949,0,0.84,1,0.592,6uU5OBhGUE1ngSKDj4wtoq
1344,Whitesnake,Whitesnake (2018 Remaster),Here I Go Again - 2018 Remaster,64,1qOU8KzFifXE9YrgjVwYvc,False,0.292,0.823,7,-6.763,1,0.0407,0.0117,7.79e-05,0.155,0.244,89.939,audio_features,1qOU8KzFifXE9YrgjVwYvc,spotify:track:1qOU8KzFifXE9YrgjVwYvc,https://api.spotify.com/v1/tracks/1qOU8KzFifXE9YrgjVwYvc,https://api.spotify.com/v1/audio-analysis/1qOU8KzFifXE9YrgjVwYvc,275395,4,6072461,275.39505,22050,0.09247,263.9122,-6.763,89.939,0.354,4,0.971,7,0.64,1,0.633,1qOU8KzFifXE9YrgjVwYvc
1345,Whitesnake,Whitesnake (30th Anniversary Super Deluxe Edition),Here I Go Again - Radio Mix,52,6m8FEpCFkSrzhH1W3R2yKU,False,0.48,0.887,7,-4.91,1,0.0319,0.147,0.00011,0.33,0.69,92.971,audio_features,6m8FEpCFkSrzhH1W3R2yKU,spotify:track:6m8FEpCFkSrzhH1W3R2yKU,https://api.spotify.com/v1/tracks/6m8FEpCFkSrzhH1W3R2yKU,https://api.spotify.com/v1/audio-analysis/6m8FEpCFkSrzhH1W3R2yKU,232133,4,5118540,232.13333,22050,0.21782,225.59348,-4.91,92.971,0.126,4,0.989,7,0.813,1,0.732,6m8FEpCFkSrzhH1W3R2yKU
1346,Whitesnake,Whitesnake (30th Anniversary Super Deluxe Edition),Here I Go Again - 1987 Version; 2017 Remaster,39,6e5QLlTaBHxMhUDd8E19vs,False,0.384,0.846,7,-5.591,1,0.0365,0.151,7.73e-05,0.0913,0.272,90.172,audio_features,6e5QLlTaBHxMhUDd8E19vs,spotify:track:6e5QLlTaBHxMhUDd8E19vs,https://api.spotify.com/v1/tracks/6e5QLlTaBHxMhUDd8E19vs,https://api.spotify.com/v1/audio-analysis/6e5QLlTaBHxMhUDd8E19vs,275693,4,6079038,275.69333,22050,0.0,263.05307,-5.591,90.172,0.279,4,0.987,7,0.631,1,0.637,6e5QLlTaBHxMhUDd8E19vs
1347,Tiffany,Tiffany,I Think We're Alone Now,68,4uvjOKsp7mSjrDhWdkLPBY,False,0.752,0.723,7,-12.126,1,0.0507,0.025,0.00354,0.0212,0.94,130.519,audio_features,4uvjOKsp7mSjrDhWdkLPBY,spotify:track:4uvjOKsp7mSjrDhWdkLPBY,https://api.spotify.com/v1/tracks/4uvjOKsp7mSjrDhWdkLPBY,https://api.spotify.com/v1/audio-analysis/4uvjOKsp7mSjrDhWdkLPBY,228840,4,5045922,228.84,22050,0.24032,216.68861,-12.126,130.519,0.956,4,0.936,7,0.807,1,0.717,4uvjOKsp7mSjrDhWdkLPBY
1348,Tiffany,I Think We're Alone Now (Re-Recorded),I Think We're Alone Now - Re-Recorded,28,2OYqYJrEBxUGYlo1NYVGqy,False,0.647,0.824,7,-4.105,1,0.0383,0.000503,2.9e-05,0.141,0.624,134.985,audio_features,2OYqYJrEBxUGYlo1NYVGqy,spotify:track:2OYqYJrEBxUGYlo1NYVGqy,https://api.spotify.com/v1/tracks/2OYqYJrEBxUGYlo1NYVGqy,https://api.spotify.com/v1/audio-analysis/2OYqYJrEBxUGYlo1NYVGqy,273440,4,6029342,273.43954,22050,0.2322,264.3766,-4.105,134.985,0.982,4,0.981,7,0.399,1,0.458,2OYqYJrEBxUGYlo1NYVGqy
1349,Billy Idol,The Very Best Of Billy Idol: Idolize Yourself,Mony Mony,59,3GfGTJ2xzC0rqKgdjNJLOC,False,0.701,0.758,1,-5.568,1,0.0405,0.004,0.0,0.13,0.344,135.188,audio_features,3GfGTJ2xzC0rqKgdjNJLOC,spotify:track:3GfGTJ2xzC0rqKgdjNJLOC,https://api.spotify.com/v1/tracks/3GfGTJ2xzC0rqKgdjNJLOC,https://api.spotify.com/v1/audio-analysis/3GfGTJ2xzC0rqKgdjNJLOC,300213,4,6619704,300.21332,22050,0.13311,289.0362,-5.568,135.188,0.884,4,1.0,1,0.0,1,0.32,3GfGTJ2xzC0rqKgdjNJLOC
1350,Billy Idol,Best Of Billy Idol: Idolize Yourself,Mony Mony,32,0i2C9ZggFjmq9ucn4fD01i,False,0.701,0.758,1,-5.568,1,0.0405,0.004,0.0,0.13,0.344,135.188,audio_features,0i2C9ZggFjmq9ucn4fD01i,spotify:track:0i2C9ZggFjmq9ucn4fD01i,https://api.spotify.com/v1/tracks/0i2C9ZggFjmq9ucn4fD01i,https://api.spotify.com/v1/audio-analysis/0i2C9ZggFjmq9ucn4fD01i,300213,4,6619704,300.21332,22050,0.13311,289.0362,-5.568,135.188,0.884,4,1.0,1,0.0,1,0.32,0i2C9ZggFjmq9ucn4fD01i
1351,Billy Idol,Greatest Hits,Mony Mony,35,2e5JOKR3sRfhYONhzTQDAx,False,0.729,0.682,6,-7.655,1,0.0419,0.00785,0.0,0.098,0.404,135.185,audio_features,2e5JOKR3sRfhYONhzTQDAx,spotify:track:2e5JOKR3sRfhYONhzTQDAx,https://api.spotify.com/v1/tracks/2e5JOKR3sRfhYONhzTQDAx,https://api.spotify.com/v1/audio-analysis/2e5JOKR3sRfhYONhzTQDAx,301400,4,6645870,301.4,22050,0.2727,289.14648,-7.655,135.185,0.886,4,1.0,6,0.775,1,0.643,2e5JOKR3sRfhYONhzTQDAx
1352,Billy Idol,Mony Mony,Mony Mony - Live,34,34g39urr0UaTMVltUI9jp4,False,0.536,0.814,0,-11.762,1,0.0497,0.00525,0.155,0.787,0.512,141.993,audio_features,34g39urr0UaTMVltUI9jp4,spotify:track:34g39urr0UaTMVltUI9jp4,https://api.spotify.com/v1/tracks/34g39urr0UaTMVltUI9jp4,https://api.spotify.com/v1/audio-analysis/34g39urr0UaTMVltUI9jp4,247667,4,5461050,247.66667,22050,5.29995,242.36989,-11.762,141.993,0.771,4,0.843,0,0.456,1,0.431,34g39urr0UaTMVltUI9jp4
1353,Billy Idol,Vital Idol: Revitalized,Mony Mony - Idol/Stevens Remix,23,6Yqs5VzjjNIsdYpbLeu5Wn,True,0.578,0.914,10,-4.075,1,0.0346,0.000426,5.27e-05,0.354,0.571,132.031,audio_features,6Yqs5VzjjNIsdYpbLeu5Wn,spotify:track:6Yqs5VzjjNIsdYpbLeu5Wn,https://api.spotify.com/v1/tracks/6Yqs5VzjjNIsdYpbLeu5Wn,https://api.spotify.com/v1/audio-analysis/6Yqs5VzjjNIsdYpbLeu5Wn,341680,4,7534044,341.68,22050,0.10621,326.07782,-4.075,132.031,0.83,4,1.0,10,0.634,1,0.561,6Yqs5VzjjNIsdYpbLeu5Wn
1354,Billy Idol,BFI LIVE!,Mony Mony - Live in Council Bluffs,20,5IWxCDOFZatg3mrzT3pDV1,False,0.418,0.905,4,-4.859,1,0.0637,0.00194,0.014,0.631,0.482,141.981,audio_features,5IWxCDOFZatg3mrzT3pDV1,spotify:track:5IWxCDOFZatg3mrzT3pDV1,https://api.spotify.com/v1/tracks/5IWxCDOFZatg3mrzT3pDV1,https://api.spotify.com/v1/audio-analysis/5IWxCDOFZatg3mrzT3pDV1,548740,4,12099721,548.7402,22050,0.0,533.9138,-4.859,141.981,0.741,4,0.955,4,0.84,1,0.19,5IWxCDOFZatg3mrzT3pDV1
1355,George Michael,Faith,Faith - Remastered,73,0HEmnAUT8PHznIAAmVXqFJ,False,0.887,0.48,11,-11.994,1,0.117,0.0094,3.58e-05,0.0662,0.607,95.846,audio_features,0HEmnAUT8PHznIAAmVXqFJ,spotify:track:0HEmnAUT8PHznIAAmVXqFJ,https://api.spotify.com/v1/tracks/0HEmnAUT8PHznIAAmVXqFJ,https://api.spotify.com/v1/audio-analysis/0HEmnAUT8PHznIAAmVXqFJ,193200,4,4260060,193.2,22050,6.29261,190.86803,-11.994,95.846,0.447,4,0.993,11,0.937,1,0.712,0HEmnAUT8PHznIAAmVXqFJ
1356,Whitney Houston,Whitney The Greatest Hits,So Emotional - David Morales Mix,27,1js4N0g4tp66qvD2RNR3Bm,False,0.758,0.972,4,-4.968,0,0.0415,0.00184,0.0852,0.0827,0.863,123.962,audio_features,1js4N0g4tp66qvD2RNR3Bm,spotify:track:1js4N0g4tp66qvD2RNR3Bm,https://api.spotify.com/v1/tracks/1js4N0g4tp66qvD2RNR3Bm,https://api.spotify.com/v1/audio-analysis/1js4N0g4tp66qvD2RNR3Bm,237240,4,5231142,237.24,22050,0.31927,230.13297,-4.968,123.962,1.0,4,1.0,4,0.464,0,0.419,1js4N0g4tp66qvD2RNR3Bm
1357,Whitney Houston,I Will Always Love You: The Best Of Whitney Houston,So Emotional,27,7IVDmywksaRgdLSzEgsUJk,False,0.698,0.791,11,-10.018,0,0.0485,0.259,5.08e-05,0.0927,0.795,119.075,audio_features,7IVDmywksaRgdLSzEgsUJk,spotify:track:7IVDmywksaRgdLSzEgsUJk,https://api.spotify.com/v1/tracks/7IVDmywksaRgdLSzEgsUJk,https://api.spotify.com/v1/audio-analysis/7IVDmywksaRgdLSzEgsUJk,276013,4,6086094,276.01334,22050,0.17256,263.6858,-10.018,119.075,0.788,4,1.0,11,0.49,0,0.523,7IVDmywksaRgdLSzEgsUJk
1358,Michael Jackson,The Essential Michael Jackson,The Way You Make Me Feel - Single Version,56,7KFThZQCAcj8JXdPRtdrXE,False,0.738,0.811,1,-6.035,1,0.182,0.0498,0.000167,0.102,0.504,171.76,audio_features,7KFThZQCAcj8JXdPRtdrXE,spotify:track:7KFThZQCAcj8JXdPRtdrXE,https://api.spotify.com/v1/tracks/7KFThZQCAcj8JXdPRtdrXE,https://api.spotify.com/v1/audio-analysis/7KFThZQCAcj8JXdPRtdrXE,266347,3,5872944,266.34668,22050,0.20807,253.99728,-6.035,171.76,0.379,3,1.0,1,0.357,1,0.276,7KFThZQCAcj8JXdPRtdrXE
1359,Michael Jackson,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",The Way You Make Me Feel,56,541jTq3SOEELKvcfA0jHI0,False,0.607,0.817,1,-5.926,1,0.11,0.037,0.000607,0.116,0.508,114.482,audio_features,541jTq3SOEELKvcfA0jHI0,spotify:track:541jTq3SOEELKvcfA0jHI0,https://api.spotify.com/v1/tracks/541jTq3SOEELKvcfA0jHI0,https://api.spotify.com/v1/audio-analysis/541jTq3SOEELKvcfA0jHI0,297400,4,6557670,297.4,22050,0.33075,283.54468,-5.926,114.482,0.273,4,1.0,1,0.363,1,0.289,541jTq3SOEELKvcfA0jHI0
1360,Michael Jackson,Number Ones,The Way You Make Me Feel,39,4KuUjDtpMTBv55FzbcOW38,False,0.744,0.814,1,-5.66,1,0.203,0.0413,0.000168,0.118,0.439,171.7,audio_features,4KuUjDtpMTBv55FzbcOW38,spotify:track:4KuUjDtpMTBv55FzbcOW38,https://api.spotify.com/v1/tracks/4KuUjDtpMTBv55FzbcOW38,https://api.spotify.com/v1/audio-analysis/4KuUjDtpMTBv55FzbcOW38,296907,3,6546792,296.90668,22050,0.24612,283.48083,-5.66,171.7,0.251,3,1.0,1,0.294,1,0.237,4KuUjDtpMTBv55FzbcOW38
1361,Michael Jackson,Michael Jackson's This Is It,The Way You Make Me Feel - Remastered Version,40,2MktNn429Sn1p4FjZjOM39,False,0.539,0.865,1,-4.655,1,0.179,0.0623,0.00025,0.175,0.551,171.741,audio_features,2MktNn429Sn1p4FjZjOM39,spotify:track:2MktNn429Sn1p4FjZjOM39,https://api.spotify.com/v1/tracks/2MktNn429Sn1p4FjZjOM39,https://api.spotify.com/v1/audio-analysis/2MktNn429Sn1p4FjZjOM39,298240,3,6576192,298.24,22050,0.31569,283.5621,-4.655,171.741,0.273,3,1.0,1,0.264,1,0.209,2MktNn429Sn1p4FjZjOM39
1362,INXS,The Best of INXS,Need You Tonight - Single Edit,23,0rrXzqamCeLJXdum4kE4jM,False,0.797,0.694,10,-6.039,0,0.0792,0.0489,0.289,0.0808,0.854,108.882,audio_features,0rrXzqamCeLJXdum4kE4jM,spotify:track:0rrXzqamCeLJXdum4kE4jM,https://api.spotify.com/v1/tracks/0rrXzqamCeLJXdum4kE4jM,https://api.spotify.com/v1/audio-analysis/0rrXzqamCeLJXdum4kE4jM,183267,4,4041030,183.26666,22050,0.45837,180.14621,-6.039,108.882,0.794,4,1.0,10,0.379,0,0.343,0rrXzqamCeLJXdum4kE4jM
1363,Exposé,Greatest Hits,"Seasons Change - 7"" Version",36,0f24hVOA4gLM8imuvoQ0Uh,False,0.599,0.618,9,-10.795,0,0.0322,0.223,0.000169,0.326,0.739,174.245,audio_features,0f24hVOA4gLM8imuvoQ0Uh,spotify:track:0f24hVOA4gLM8imuvoQ0Uh,https://api.spotify.com/v1/tracks/0f24hVOA4gLM8imuvoQ0Uh,https://api.spotify.com/v1/audio-analysis/0f24hVOA4gLM8imuvoQ0Uh,256800,4,5662440,256.8,22050,0.80689,249.0166,-10.795,174.245,0.579,4,1.0,9,0.47,0,0.477,0f24hVOA4gLM8imuvoQ0Uh
1364,George Michael,Ladies And Gentlemen... The Best Of George Michael,Father Figure,49,0SCk8WpBKSvK6QkSyixRAY,False,0.48,0.388,3,-10.702,1,0.0271,0.228,2.57e-05,0.0819,0.247,102.046,audio_features,0SCk8WpBKSvK6QkSyixRAY,spotify:track:0SCk8WpBKSvK6QkSyixRAY,https://api.spotify.com/v1/tracks/0SCk8WpBKSvK6QkSyixRAY,https://api.spotify.com/v1/audio-analysis/0SCk8WpBKSvK6QkSyixRAY,340360,4,7504938,340.36,22050,0.65179,333.92618,-10.702,102.046,0.093,4,1.0,3,0.047,1,0.344,0SCk8WpBKSvK6QkSyixRAY
1365,George Michael,Listen Without Prejudice / MTV Unplugged (Deluxe),Father Figure - Live,43,0BEtL2dM2M0r407t1pSQyV,False,0.603,0.436,10,-14.096,0,0.0294,0.0764,0.0,0.77,0.214,98.011,audio_features,0BEtL2dM2M0r407t1pSQyV,spotify:track:0BEtL2dM2M0r407t1pSQyV,https://api.spotify.com/v1/tracks/0BEtL2dM2M0r407t1pSQyV,https://api.spotify.com/v1/audio-analysis/0BEtL2dM2M0r407t1pSQyV,379269,4,8362885,379.26917,22050,5.45669,368.33813,-14.096,98.011,0.527,4,0.95,10,0.449,0,0.513,0BEtL2dM2M0r407t1pSQyV
1366,George Michael,Ladies & Gentlemen,Father Figure - Remastered,39,6eL7t6s1AL4l982wfAU8pv,False,0.687,0.393,3,-10.699,1,0.0251,0.188,2.3e-05,0.0917,0.293,101.937,audio_features,6eL7t6s1AL4l982wfAU8pv,spotify:track:6eL7t6s1AL4l982wfAU8pv,https://api.spotify.com/v1/tracks/6eL7t6s1AL4l982wfAU8pv,https://api.spotify.com/v1/audio-analysis/6eL7t6s1AL4l982wfAU8pv,340360,4,7504938,340.36,22050,0.33601,333.9552,-10.699,101.937,0.06,4,1.0,3,0.689,1,0.493,6eL7t6s1AL4l982wfAU8pv
