,artist_name,album_name,song_name,popularity,track_id,track_explicit
433,Cracklin' Rosie - Single Version,20th Century Masters: The Millennium Collection: Best of Neil Diamond,Neil Diamond,10,3xSrtcypDLIVkepZITwim8,False
434,Cracklin' Rosie - Live At Madison Square Garden / 2008,Hot August Night / NYC (Live From Madison Square Garden),Neil Diamond,13,0fZkt2BSqeFD11YFaF45o5,False
435,Cracklin' Rosie - Single Version,Play Me: The Complete Uni Studio Recordings...Plus!,Neil Diamond,12,7EgqUOXsBILQeejthAf0ar,False
436,I Think I Love You,Partridge Family Album,The Partridge Family,54,22vqiTM3mI3r4P1P2N4qUi,False
437,I Think I Love You,Come On Get Happy! The Very Best Of The Partridge Family,The Partridge Family,42,2hb6LFp0TwBjkhf37od4G3,False
438,Knock Three Times,The Definitive Collection,Tony Orlando & Dawn,47,6gvfXd7pEUSPuNEMWwOJUH,False
439,Knock Three Times,Platinum & Gold Collection,Tony Orlando & Dawn,14,4AcRoaLk0eU5Lsfysn4nlz,False
440,One Bad Apple,20th Century Masters: The Millennium Collection: Best of The Osmonds,The Osmonds,18,1BphrvqrOj0y8C0umSSrCP,False
441,One Bad Apple,Osmondmania!,The Osmonds,6,40tpKp3AMxvpBRYOp5KawW,False
442,One Bad Apple / Double Lovin' - Live,50th Anniversary Reunited In Las Vegas (Live),The Osmonds,3,5LlLUpAzPM0L0206pESoVh,False
443,One Bad Apple Don't Spoil the Whole Bunch / Double Lovin' - Live,"Live In Las Vegas (Live At The Orleans Showroom / Las Vegas, NV / 2008)",The Osmonds,3,2Z9OtQfgpKJ7cKkh4nGFf1,False
444,70s Medley: Yesterday / September / Take a Chance On Me / Crocodile Rock / That's the Way (I Like It) / Superstition / Too Much Heaven / Tragedy / ABC / I Want You Back / One Bad Apple / Bohemian Rhapsody - Live,Live By Request,The Osmonds,3,1hMrraWyub5tLZTHGifA5K,False
445,Me and Bobby McGee,Pearl (Legacy Edition),Janis Joplin,71,1IqFh00G2kvvMm8pRMpehA,False
446,Me and Bobby McGee,The Pearl Sessions,Janis Joplin,39,6rtIf2peTj5KMl7o6G0ldg,False
447,Me and Bobby McGee,Janis: Little Girl Blue (Original Motion Picture Soundtrack),Janis Joplin,28,42zGj5bjeSI5KqRIlZPQ2j,False
448,Me and Bobby McGee,Janis Joplin's Greatest Hits,Janis Joplin,29,28VuJueWxC1JlIAUvmMkMi,False
449,Me and Bobby McGee - Demo Version,Pearl (Legacy Edition),Janis Joplin,31,24wUUPqDonEJryKo1NclJo,False
450,Brown Sugar - 2009 Remaster,Sticky Fingers (Remastered),The Rolling Stones,69,61UuPxxYUvacEH6SHIK3sU,False
451,Brown Sugar,Hot Rocks (1964-1971),The Rolling Stones,50,34K7nU8EWQIRI93RfqhdRJ,False
452,Brown Sugar - 2005 Digital Remaster,Made In The Shade,The Rolling Stones,44,7bdBuquSmLkOR81YMSuRV5,False
453,Brown Sugar,Sticky Fingers (Deluxe),The Rolling Stones,46,5XXw0UOmMFf919EXBB6hfI,False
454,Brown Sugar - 2009 Remaster,Sticky Fingers (Deluxe),The Rolling Stones,33,1ibeJPfM8Q3LccjV6oI6S1,False
455,Brown Sugar - 2009 Remaster,Sticky Fingers (Super Deluxe),The Rolling Stones,31,32hWC0QvDyf4kcxutOIGuj,False
456,Brown Sugar - (Original Single Stereo Version),Singles 1968-1971,The Rolling Stones,27,7ww5N3s0sFmUKF7573BW7x,False
457,Indian Reservation (The Lament of the Cherokee Reservation Indian),Indian Reservation,Paul Revere & The Raiders,48,3mDOHVY9MWZOTODSNF5GBj,False
458,Indian Reservation (The Lament of the Cherokee Reservation Indian),The Essential Paul Revere & The Raiders,Paul Revere & The Raiders,14,7ISubfUULE1RbUcf4ON3tA,False
459,Indian Reservation (The Lament of the Cherokee Reservation Indian),Good Thing: The Best of Paul Revere & The Raiders,Paul Revere & The Raiders,3,2Qq9tvcZseyF5mrR4jgUV3,False
460,Indian Reservation (The Lament of the Cherokee Reservation Indian),The Complete Columbia Singles,Paul Revere & The Raiders,2,1JdJC4LGjqhZk3L2iwGSJj,False
461,Indian Reservation (The Lament of the Cherokee Reservation Indian),The Legend Of Paul Revere,Paul Revere & The Raiders,0,1zEFR85U3Z1vr4GpEyPwob,False
462,Go Away Little Girl,"To You With Love, Donny",Donny Osmond,40,6SvOdNsEfi7EDB0oFtH3YG,False
463,Go Away Little Girl,20th Century Masters: The Millennium Collection: Best of Donny Osmond,Donny Osmond,21,4kjOWauuYptQVSnuac4dsr,False
464,Go Away Little Girl,The Definitive Collection,Donny Osmond,16,4Z119c1lpzquvO3sB5jb0D,False
465,"Gypsys, Tramps & Thieves","Gypsys, Tramps & Thieves",Cher,56,6fsSZbNL7XP9gf1kJ2l155,False
466,"Gypsys, Tramps & Thieves",Half Breed,Cher,28,2Bh4Ty1RSKOWCS2nYvhiKx,False
467,"Gypsys, Tramps & Thieves",Greatest Hits: Sonny & Cher,Sonny & Cher,24,5oJR1S04bNuOVvaj4ybHqM,False
468,"Gypsys, Tramps & Thieves",Essential Collection: Cher,Cher,20,5MuS4AgkzzTKmAfq4hs6yb,False
469,"Gypsys, Tramps & Thieves",If I Could Turn Back Time: Cher's Greatest Hits,Cher,18,01newx64Ek4A8GSPk0OO0h,False
470,"Gypsys, Tramps & Thieves",Greatest Hits,Cher,14,5vbZkRzJ7tqZ5jLTKd5IYh,False
471,"Gypsys, Tramps & Thieves",All I Ever Need - The Kapp/MCA Anthology,Cher,13,3En5tmTK47TLzyGiJvfYeR,False
472,"Gypsys, Tramps & Thieves",The Way Of Love: The Cher Collection,Cher,10,4ax3Ql61T5HBKX9yULsyJh,False
473,Brand New Key,Beautiful People: The Greatest Hits of Melanie,Melanie,52,3tm6LVXZJg0lG4hQm5ytrT,False
474,Brand New Key,Gather Me,Melanie,49,7da5B9d2oVV16YSzXVxmrR,False
475,Brand New Key (The Rollerskate Song) [as heard in Jackass 3D],"Brand New Key ""The Rollerskate Song""",Melanie,20,7g1rYyw4nccq6LHAtu1egb,False
476,Brand New Key,Ballroom Streets,Melanie,5,5Rbf7RYNd7IwjHlz7si1Uv,False
477,American Pie,The Best Of Don McLean,Don McLean,68,2QgWuCtBpNIpl5trmKCxRf,False
478,Let's Stay Together,Let's Stay Together,Al Green,73,63xdwScd1Ai1GigAwQxE8y,False
479,Let's Stay Together,Greatest Hits,Al Green,34,43YXZFad8aVLWojvBLZ62V,False
480,Heart of Gold - 2009 Remaster,Harvest (2009 Remaster),Neil Young,72,1Q1b8eVkUPGlpSArl8JAVw,False
481,Heart of Gold - 2017 Remaster,Decade,Neil Young,52,5IRWgQiN0c2i4U97iE3OoY,False
482,Heart of Gold,Greatest Hits,Neil Young,46,2PtznJ8G7F1fsOABk9pXIr,False
483,A Horse with No Name,America,America,76,54eZmuggBFJbV7k248bTTt,False
484,A Horse with No Name,America's Greatest Hits - History,America,47,0Osbam159ngkQww6isBBQJ,False
485,A Horse with No Name,50th Anniversary: The Collection,America,27,5ykrhva9DDcTVVIzSHSJ1Z,False
486,A Horse with No Name - 2001 Remaster,The Complete Greatest Hits,America,24,2UhAERrdSYNI5LIbbK0IIR,False
487,A Horse with No Name,The Complete WB Collection 1971 - 1977,America,27,6bFpiX6UoKFPmmH2b1g3t7,False
488,A Horse with No Name,The Warner Bros. Years 1971-1977,America,22,4b8Pec6Tewj9ySAsOEfccM,False
489,A Horse with No Name - Live,Here & Now (Expanded Edition),America,23,5EYx6KN0ibc4dc1mxDLgUH,False
490,The First Time Ever I Saw Your Face,Rhino Hi-Five: Roberta Flack,Roberta Flack,21,4qPznpVxgaunQB3gLtdiWr,False
491,Oh Girl,20 Greatest Hits,The Chi-Lites,52,0cFlXjTxFdMGGPfLVpt3Wv,False
492,Oh Girl,The Ultimate Chi-Lites,The Chi-Lites,50,5tcR6nVpY1JRDyDcK0K60f,False
493,Oh Girl - Live,The Chi-Lites (Live),The Chi-Lites,43,1clImNojym4goNxc3Sbdd2,False
494,The Candy Man,That Old Black Magic,Sammy Davis Jr.,43,5X3XrHlCFVGqNKpGp85xVC,False
495,The Candy Man,Lounge Legends: Sammy Davis Jr.,Sammy Davis Jr.,41,5yjuIx3UvOKHwLsCuM3DMM,False
496,The Candy Man,20th Century Masters: The Millennium Collection: Best Of Sammy Davis Jr.,Sammy Davis Jr.,32,6jGb3Hhy6Dfhci1Eb3au0R,False
497,The Candy Man - Live,"Greatest Hits, Live",Sammy Davis Jr.,32,0YepQngc69waqhcXZZwFw2,False
498,The Candy Man,Mr. Bojangles,Sammy Davis Jr.,35,23eCDL4yy8aCvD0OSKPYwE,False
499,Song Sung Blue - Single Version,Moods,Neil Diamond,55,4FZ8wtTaOAbYvyChBt4GEQ,False
500,Song Sung Blue,All-Time Greatest Hits,Neil Diamond,51,57KfogSy3eKuk5JHLKwCJv,False
501,Song Sung Blue - Single Version,His 12 Greatest Hits,Neil Diamond,30,6HRf1OVW3V0pvy3Idph1Ap,False
502,Song Sung Blue - Single Version,50th Anniversary Collection,Neil Diamond,24,2NOCcTFheCpaV6tIVpK0ZR,False
503,Song Sung Blue - Classic Diamonds,Classic Diamonds With The London Symphony Orchestra,Neil Diamond,27,6Bd5SXR2zCmJniYxKkXrlO,False
504,"Song Sung Blue - Live At The Greek Theatre, Los Angeles/1972",Hot August Night (40th Anniversary Deluxe Edition),Neil Diamond,29,0s27ZMi3bnxqngq5QGoAOU,False
505,Song Sung Blue - Single Version,All-Time Greatest Hits (Deluxe),Neil Diamond,21,5BHAw8STNk2yUlvuOyuHgy,False
506,Song Sung Blue - Single Version,50th Anniversary Collector's Edition,Neil Diamond,18,5JTDXvw1Dxgm867FmCX9WN,False
507,Song Sung Blue - Live At Great Western Forum / 1993,Live In America,Neil Diamond,15,0HRPKBmbzyxRgQTLNcXEaT,False
508,Song Sung Blue - Live,Hot August Night II,Neil Diamond,16,1gBxTA0BODiDrCOmUSDJas,False
509,Song Sung Blue,Neil Diamond Colección de Oro,Neil Diamond,12,2GpcOsieb5hDczm42bIKtM,False
510,Song Sung Blue - Single Version,20th Century Masters: The Millennium Collection: Best of Neil Diamond,Neil Diamond,10,3mWFptGPgTxu7l4d8lmaO0,False
511,Lean on Me,Still Bill,Bill Withers,70,3M8FzayQWtkvOhqMn2V4T2,False
512,Lean on Me,Lean on Me: The Best of Bill Withers,Bill Withers,51,5zCJvrT3C7cIfHsR5iG95l,False
513,Lean on Me,The Essential Bill Withers,Bill Withers,51,20kN7bu0HMO8rIVY6tEytW,False
514,Alone Again (Naturally),Back to Front,Gilbert O'Sullivan,56,6vuEG9sZtC4W2zT64f7zLF,False
515,Alone Again (Naturally),The Very Best of Gilbert O'Sullivan - A Singer and His Songs,Gilbert O'Sullivan,18,1pQsftaOLg3bjGzrgF9GtQ,False
516,Alone Again (Naturally),Alone Again (Naturally),Gilbert O'Sullivan,26,7CiSWZIt0qwhkEw6D7Um7P,False
517,Alone Again (Naturally),The Berry Vest of Gilbert O'Sullivan,Gilbert O'Sullivan,10,77nJVfp0c8BsIaPRQwJZlN,False
518,Brandy (You're a Fine Girl),Looking Glass,Looking Glass,73,2BY7ALEWdloFHgQZG6VMLA,False
519,Brandy (You're a Fine Girl) - Single Version,Brandy (You're a Fine Girl),Looking Glass,40,0JyCyKN7bG2z4EHN09nciG,False
520,Brandy (You're a Fine Girl) - Ian Asher Remix,Brandy (You're a Fine Girl) [Ian Asher Remix],Looking Glass,17,53zV9ZkslkeS9JxDaWYOJm,False
521,I Can See Clearly Now - Edit,I Can See Clearly Now,Johnny Nash,67,0DcrhZ12WcCqruCs8ibXSf,False
522,I Can See Clearly Now,The Best Of,Johnny Nash,59,30SCXVFyQGOFMdKnbgJS18,False
523,I Can See Clearly Now - Edit,Collections,Johnny Nash,44,6wJzkCVVFrCJ1Kdneeynsz,False
524,I Can See Clearly Now,The Reggae Collection,Johnny Nash,37,4ClZ3sibfn4x6mApsqNvyq,False
525,I Am Woman,I Am Woman,Helen Reddy,56,3l2hbXdvmaH3tUd3qWLKgm,False
526,Me and Mrs. Jones,360 Degrees of Billy Paul (Expanded Edition),Billy Paul,66,6Ro2z4RtAUew9Kz2HZWZUi,False
527,Me and Mrs. Jones,Me And Mrs. Jones: The Best Of Billy Paul,Billy Paul,24,70MH7MTkVLApy8szKF3T7A,False
528,Superstition - Single Version,The Definitive Collection,Stevie Wonder,71,1h2xVEoJORqrg71HocgqXd,False
529,Crocodile Rock,Don't Shoot Me I'm Only The Piano Player,Elton John,71,6WCeFNVAXUtNczb7lqLiZU,False
530,Crocodile Rock - Remastered,Diamonds (Deluxe),Elton John,49,0Zqm1DYMWDQYfahtnC0Xvn,False
531,Crocodile Rock - Live,One Night Only: Live Greatest Hits,Elton John,23,5daQag46m8sX1cx2BXGg0z,False
532,Crocodile Rock,To Be Continued...,Elton John,25,0exr7vTCmIDLDmS8fleIbn,False
533,Crocodile Rock - Live,One Night Only,Elton John,33,1r9pBo0tJK4Har2NLqQTx4,False
534,Crocodile Rock - Live At Madison Square Garden,Elton 60 - Live At Madison Square Garden,Elton John,30,1xuJS7FtynoKXH8WM6iUa9,False
535,Crocodile Rock / Get Back / Back In The U.S.S.R. - Live From Moscow / 1979,Live From Moscow (Live From Moscow / 1979),Elton John,22,0AjSaEgoksDhsS6NIywm4G,False
536,"Bad, Bad Leroy Brown",Life & Times,Jim Croce,65,1O0xeZrBDbq7HPREdmYUYK,False
537,"Bad, Bad Leroy Brown",Photographs & Memories: His Greatest Hits,Jim Croce,27,5NXX2NisbrIBUkh5482QRR,False
538,"Bad, Bad Leroy Brown (Demo)",Lost Time in a Bottle,Jim Croce,24,1mvIfbQgQv8clWnxaPIBBA,False
539,"Bad, Bad Leroy Brown",The Definitive Croce,Jim Croce,22,0VTkBseJw7QSw7cyVJQp6R,False
540,"Bad, Bad Leroy Brown",Greatest,Jim Croce,20,5tem1HzlEMfxFbvZWYwas6,False
541,"Bad, Bad Leroy Brown",The Original Albums...Plus,Jim Croce,18,3OmA5UrDO2gOWzN4BMUSCY,False
542,The Morning After - Single Version,Best Of/20th Century,Maureen McGovern,38,62QRbVm7DqR3eoqgT7pEfs,False
543,Brother Louie,About Us,Stories,40,5kbSslE6zBMZnULSrE4SdZ,False
544,Let's Get It On,Let's Get It On (Expanded Edition),Marvin Gaye,61,0jHkgTtTaqg5LNCiYDQPUB,False
545,Let's Get It On,Let's Get It On (Deluxe Edition),Marvin Gaye,67,39l1UORIhuHvUWfxG53tRZ,False
546,Let's Get It On - Single Version,Let's Get It On (Expanded Edition),Marvin Gaye,39,101CzL9V7HGxsrbtEd2YJC,False
547,Let's Get It On,Every Great Motown Hit Of Marvin Gaye,Marvin Gaye,32,7f1ycUzmE2DCxYLIPbzHha,False
548,Delta Dawn,Long Hard Climb,Helen Reddy,48,53RGKUb4zvhHaDCmjgUrIP,False
549,Delta Dawn,Helen Reddy's Greatest Hits (And More),Helen Reddy,32,4E5tZYJujvISFewOvXN3Ph,False
550,Delta Dawn,Helen Reddy,Helen Reddy,22,2forTEYSoZUr5qsvpdHstd,False
551,Half-Breed,Half-Breed,Cher,42,23jaOlnV7vHmly51DPBr35,False
552,Half-Breed,Half Breed,Cher,25,3rCHt1MhCZ8BHGpSjnB7l2,False
553,Half-Breed,Half Breed,Cher,23,4lp5bHrICUrgUdU7elbSa9,False
554,Half-Breed,Greatest Hits: Sonny & Cher,Sonny & Cher,20,3JOQ0j40gKK9t1rfAc3Wwy,False
555,Half-Breed,Essential Collection: Cher,Cher,15,5aiFbDyQ8neq7iubd7CFf1,False
556,Half-Breed,20th Century Masters: The Millennium Collection: Best Of Cher,Cher,15,5xQ8UUDabna7nF33RuI7Eo,False
557,Half-Breed,If I Could Turn Back Time: Cher's Greatest Hits,Cher,15,4XrffRUplJrgCLsxfLsmiK,False
558,Half-Breed,Greatest Hits,Cher,12,7zVLuYuakwsP2GrKlHpKGz,False
559,Half-Breed,All I Ever Need - The Kapp/MCA Anthology,Cher,9,6NWv0PnIanYlL1BGiMp8Ye,False
560,Angie,Goats Head Soup (Remastered 2009),The Rolling Stones,72,1GcVa4jFySlun4jLSuMhiq,False
561,Angie - Remastered,Made In The Shade,The Rolling Stones,46,5FQdAbZKZWwgeWTqTFVVMo,False
562,Angie - 2020,Goats Head Soup (Deluxe),The Rolling Stones,41,1TJyjAa6rHkEZZpRS41rUp,False
563,Photograph,Ringo,Ringo Starr,57,1hwN2eAwsXgktvw9Qe8TrP,False
564,The Most Beautiful Girl,Charlie Rich - 16 Biggest Hits,Charlie Rich,49,5kXmiepRVuKhhz0SxyCVeL,False
565,The Most Beautiful Girl,Behind Closed Doors (Expanded Edition),Charlie Rich,23,0Nm4rh5Y6NSypsOYox52uJ,False
566,Time in a Bottle (Demo),Lost Time in a Bottle,Jim Croce,36,2ogHp4svuZ6tKyMyFhnsa3,False
567,Time in a Bottle,The Original Albums...Plus,Jim Croce,32,05TQyKHNTJWeDbl1ZUZFaL,False
568,Time in a Bottle,Greatest,Jim Croce,24,4UfTfHCYhd8UMeBoePJ2M1,False
569,Time in a Bottle,The Definitive Croce,Jim Croce,21,0ceEmyDasNVbthNDH1dFmN,False
570,The Joker,Greatest Hits 1974-78,Steve Miller Band,62,6FKU84JHM1lbiy5Dx0Dyqd,False
571,Show and Tell - Rerecorded,Al Wilson,Al Wilson,43,1WXEEP03cUcXYp96MxAO2M,False
572,You're Sixteen (You’re Beautiful And You’re Mine),Very Best Of,Ringo Starr,32,24IHwt3oO37js9tC48hWMr,False
573,The Way We Were,The Way We Were,Barbra Streisand,61,1vZTgn4JXWMahR8r99ug5H,False
574,The Way We Were - Soundtrack Version,THE WAY WE WERE: Original Soundtrack Recording *,Barbra Streisand,44,5Bq7fGTTrjWACyQSn6zpRx,False
575,The Way We Were,The Essential Barbra Streisand,Barbra Streisand,39,0Xz9ZgtAN5469a3bH4PpVh,False
576,The Way We Were (with Lionel Richie),Partners,Barbra Streisand,28,29ufYSIcG004TAiQCzG1CO,False
577,Love's Theme,Rhapsody In White (Reissue),The Love Unlimited Orchestra,56,5csdrJ0JtFn0qvwlvSh2EI,False
578,Seasons in the Sun,Seasons In The Sun (Expanded Edition),Terry Jacks,52,7pGMRy91RcQT9oHdPgYz3A,False
579,Dark Lady,Dark Lady,Cher,39,0xL3tjPSUJncbnIOn1uPhZ,False
580,Dark Lady,Half Breed,Cher,24,2YpSUT3PVayayO5Mg10lv1,False
581,Dark Lady,Greatest Hits: Sonny & Cher,Sonny & Cher,19,4H8C68QvZYAjtbkhbiB7DM,False
582,Dark Lady,20th Century Masters: The Millennium Collection: Best Of Cher,Cher,17,3wrHWvxbth0wCiKgAn2FlO,False
583,Dark Lady,Essential Collection: Cher,Cher,15,2W0xRSFj5R8uTnyEQa4O6Z,False
584,Dark Lady,If I Could Turn Back Time: Cher's Greatest Hits,Cher,16,3uQkYTfqUdyQs7iy2n1QoY,False
585,Dark Lady,Greatest Hits,Cher,14,08UpfmQXuN1CxnVjaE6Nje,False
586,"Sunshine on My Shoulders - ""Greatest Hits"" Version",The Essential John Denver,John Denver,24,05LGsU8WTR0MGxHbaTJJnm,False
587,Sunshine on My Shoulders - Live 1995,The Wildlife Concert,John Denver,21,20SfK1kZqUy2mIAHkzS4ZQ,False
588,"Sunshine on My Shoulders - ""Greatest Hits"" Version",All of My Memories,John Denver,19,6qNbmJiN529Hs9GDUly9zn,False
589,Hooked on a Feeling,Hooked On A Feeling - 40th Anniversary Collection,Blue Swede,62,2Nz6aF1umHh5Et6I5H581L,False
590,The Loco-Motion - Remastered 2002,Shinin' On (Remastered 2002 / Expanded Edition),Grand Funk Railroad,52,0PxYWaGiwWtcuL1VIMiEW4,False
591,The Loco-Motion,Greatest Hits: Grand Funk Railroad (Remastered),Grand Funk Railroad,43,6saMwrHYHbgSm8WiAbH5RV,False
592,The Loco-Motion - Remastered,30 Years Of Funk: 1969-1999 The Anthology,Grand Funk Railroad,20,0OCyTaNMt7tGmVmNi3Z4cE,False
593,The Loco-Motion,Caught In The Act (Live/Remastered),Grand Funk Railroad,18,5DdUsvvu968VFanxbBtggv,False
594,The Streak - 1974 #1Pop; #3Country Billboard Chart Hit,Boogity Boogity,Ray Stevens,44,3HiIBzaoBkOTLmRYkdsusv,False
595,The Streak,Greatest Hits - Original Recordings,Ray Stevens,33,2UNfMwF1yY6wSKQUIOOjFh,False
596,The Streak,Box Set,Ray Stevens,27,70XWEVyyL1Ds4LOHQbgwh0,False
597,The Streak,Laughter Is the Best Medicine,Ray Stevens,13,5cAqk6CxgbBuOzUkT5H40y,False
598,The Streak,Greatest Hits (50th Anniversary Collection),Ray Stevens,11,0ydCVuNO1rxig7mRkmyCfn,False
599,Sundown,Sundown,Gordon Lightfoot,65,0SjnBEHZVXgCKvOrpvzL2k,False
600,Rock Your Baby,George McCrae - Disco Pioneer,George McCrae,49,16KwF7IrKHTVTitUKH58g3,False
601,Rock Your Baby,Rock Your Baby,George McCrae,39,0iYtGebtnGzemwehimWusQ,False
602,Rock Your Baby,Rock Your Baby - The Very Best Of,George McCrae,31,0SvxTjFJjTS4i7CecvjRrY,False
603,Rock Your Baby - 2012 Remaster,Playlist: The Best Of George McCrae,George McCrae,35,2sExf5EHdGHFs564s4Cumw,False
604,Rock Your Baby,George McCrae,George McCrae,26,7JVqwzgMhNuJF8166fvWbX,False
605,Rock Your Baby,Rock Your Baby,George McCrae,28,39ZwPBjIPjXl1SlO8NKsWF,False
606,Annie's Song,Back Home Again,John Denver,69,4J0DbyODwZJcmIAiTSJfMF,False
607,Annie's Song,The Essential John Denver,John Denver,31,3mKnT7bwjV4loH37GE1dWP,False
608,Annie's Song - Live 1995,The Wildlife Concert,John Denver,23,2BVNWB3zGPOQhbZVFQU4RI,False
609,Annie's Song,"John Denver's Greatest Hits, Volume 2",John Denver,20,7kxKx02fKLa17kkNh2kA36,False
610,"Annie's Song - Live at the Universal Amphitheatre, Los Angeles, CA - August/September 1974",An Evening With John Denver,John Denver,20,1WiMMuQKlVjFW2LevuPtAk,False
611,Feel Like Makin' Love,Feel Like Makin' Love,Roberta Flack,62,7gkboYtvhuXNS4EUwmFPcw,False
612,Feel Like Makin' Love,Rhino Hi-Five: Roberta Flack,Roberta Flack,21,5E8F36Cdn4lyOFI7gnN5c7,False
613,The Night Chicago Died,Billy Don't Be A Hero,Paper Lace,51,4f4RRYN3R7glPElFjeoUnC,False
614,The Night Chicago Died,…And Other Bits Of Material (Extended Edition),Paper Lace,5,6sIB6lbQ2gWrfniBS92WwI,False
615,I Shot the Sheriff - 2005 Remaster,Complete Clapton,Eric Clapton,27,5rE0V7Zylvzwh8HrdEAJRB,False
616,Rock Me Gently,Greatest Hits,Andy Kim,54,2qh2VGAOYFXLsMbdATRf6w,False
617,Rock Me Gently - Part II,Greatest Hits,Andy Kim,7,1LQUmkMSLhC82I2AVj1T2N,False
618,I Honestly Love You,Back With A Heart,Olivia Newton-John,32,2kCIwSz0JoYQPrT4Ykr1MZ,False
619,I Honestly Love You - Live,Olivia's Live Hits,Olivia Newton-John,33,7ek4MYOY3Kb0GqNTAxii3r,False
620,Nothing From Nothing,The Kids & Me,Billy Preston,61,72PoJMDfdaw9gGECgA9kTZ,False
621,Nothing From Nothing,Ultimate Collection: Billy Preston,Billy Preston,38,5n9QhVJS3XSjSc9kNJNEIU,False
622,You Haven't Done Nothin',Fulfillingness' First Finale,Stevie Wonder,48,1inwt0v9a4ib9yS6Y4KsdM,False
623,You Haven't Done Nothin',Original Musiquarium,Stevie Wonder,23,1lTzWeOlPPQb8bHwbQcb7y,False
624,You Haven't Done Nothin',The Definitive Collection,Stevie Wonder,22,59NQFTA2BhDmQvhNFAzdzP,False
625,You Haven't Done Nothin',Number 1's,Stevie Wonder,19,4vBRNHzG2YOyol3f8Hx4cT,False
626,You Haven't Done Nothin',The Definitive Collection,Stevie Wonder,20,3vl7ybmxgPsAz3h3RsQJzx,False
627,You Haven't Done Nothin',At The Close Of A Century,Stevie Wonder,15,3eR3HkiXriem3IUFxliBU5,False
628,You Haven't Done Nothin',The Complete Stevie Wonder,Stevie Wonder,3,6WNQ5lmCxGfGHtGk9Ov7rk,False
629,You Haven't Done Nothin',The Complete Stevie Wonder,Stevie Wonder,2,6gaxsK0PO7QpQw3wBxNNay,False
630,You Ain't Seen Nothing Yet,Not Fragile,Bachman-Turner Overdrive,70,0HOrDVS349XFcpCYsO2hAP,False
631,You Ain't Seen Nothing Yet - Single Version,BTO's Greatest,Bachman-Turner Overdrive,52,6D8hZtbS4ul6jYQRICqRAO,False
632,You Ain't Seen Nothing Yet,Bachman Turner Overdrive: 40th Anniversary,Bachman-Turner Overdrive,14,0tkTaTMxKgAR4vturcXNew,False
633,You Ain't Seen Nothing Yet,Best Of Bachman-Turner Overdrive,Bachman-Turner Overdrive,15,3avgkszJnpLPil6C8lhIMb,False
634,You Ain't Seen Nothing Yet,Best Of,Bachman-Turner Overdrive,13,0Q1nVWstpSsEKuaZDd8bNW,False
635,You Ain't Seen Nothing Yet,The Definitive Collection,Bachman-Turner Overdrive,12,7irMiqOXi3FDQAwdwTlb76,False
636,You Ain't Seen Nothing Yet,The Anthology,Bachman-Turner Overdrive,21,6OYoqAZ2uDmAXKzmtL8MKI,False
637,You Ain't Seen Nothing Yet,Gold,Bachman-Turner Overdrive,7,4gREsqSwNZSLJYdpPeAp3M,False
638,Kung Fu Fighting,The Soul of the Kung Fu Fighter,Carl Douglas,67,40NRm1ZLvZpUSCUXAGGZ8J,False
639,Kung Fu Fighting - Dave Ruffy & Mark Wallis Remix,Kung Fu Fighting,Carl Douglas,31,0O0z6vHNbZJMuG8UuKDTV0,False
640,Kung Fu Fighting 2011 (Carl Douglas vs. Simon Ledger),Kung Fu Fighting 2011 (Carl Douglas vs. Simon Ledger),Carl Douglas,19,7EFVslrfJFcHYPOjVyYDLv,False
641,Kung Fu Fighting - Dreadzone Remix,Kung Fu Fighting,Carl Douglas,26,0s5xCq8MQm60KJYK9WRAY9,False
642,Kung Fu Fighting - Paralyzer Disco Version,Kung Fu Fighting,Carl Douglas,12,0N5vO4kKJZDJaxYFqA4ssn,False
643,Cat's in the Cradle,Verities & Balderdash,Harry Chapin,65,2obblQ6tcePeOEVJV6nEGD,False
644,Cat's in the Cradle - Live 1975 Version,Greatest Stories Live,Harry Chapin,27,5DqGq9JSXsyBaxt0Ztnq8M,False
645,Cat's in the Cradle,Classic Hits Of Harry Chapin,Harry Chapin,20,0GGh4YFfinsRDSgdkYYf5u,False
646,Cat's in the Cradle,Rhino Hi-Five: Harry Chapin,Harry Chapin,20,4vPE7H5SJ3T49ddelPWOhC,False
647,Cat's in the Cradle,The Gold Medal Collection,Harry Chapin,18,3AS5dFn4Qy7nbav16ZWn90,False
648,Cat's in the Cradle,The Elektra Collection (1971-1978),Harry Chapin,16,1lIa9Ry1Ll9C2Dp9EbEdUO,False
649,Angie Baby,Free And Easy,Helen Reddy,43,46OZwUIGXFDclUHJYjunOj,False
650,Angie Baby,Helen Reddy's Greatest Hits (And More),Helen Reddy,32,7Jx87mZSCjUWlVDCLiRFK6,False
651,Angie Baby,Helen Reddy,Helen Reddy,7,5iwvgwjMTv7U7hNIE6KNrG,False
652,Angie Baby,The Woman I Am: The Definitive Collection,Helen Reddy,4,5KGlq5DJBUtp3X19gaYC5e,False
653,Mandy,Ultimate Manilow,Barry Manilow,55,4oV4dVj0evVFhjPLvUz8w8,False
654,Laughter in the Rain,The Real Neil,Neil Sedaka,28,4AINfaMpYhvrdsdlSGE7U8,False
655,The Best of My Love - 2013 Remaster,The Very Best of the Eagles (2013 Remaster),Eagles,49,6x8C7SBqQukeaeh9etWdZY,False
